baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FAM194B	810.623939323457	-0.0154618735693796	0.0976330346630698	-0.158367233208906	0.874167432025748	0.926423640386642
TROVE2	1771.65901601289	0.0180389573416744	0.114091994433558	0.158108878990449	0.874371004195902	0.926510276870828
MUC19	13.331972686219	0.0819204384305486	0.518243488849656	0.158073261301145	0.874399070077457	0.926510276870828
USP41	10.7645564791229	0.0952541943454803	0.602459897937586	0.158108771507558	0.874371088889595	0.926510276870828
VPS37A	2207.35086090171	0.0175812767780247	0.111320398889837	0.15793400808259	0.874508799776941	0.926573602049114
MIR1237	40.0105084355918	-0.0438844429851888	0.27831023164854	-0.157681745026923	0.874707585881774	0.926731273072709
YME1L1	3638.23280347106	-0.0113166984818951	0.0721044928728342	-0.156948589900682	0.875285365149526	0.927290437119104
UPF3B	818.079840183576	0.0143495915286193	0.0917462948233559	0.156405133921182	0.8757136906941	0.927691212809562
ZNF804B	20.5692634638205	0.0557810623352682	0.357065557466329	0.156220786824359	0.875858992376827	0.927792137246423
PRH2	179.328693104187	0.035505259142071	0.227398397429395	0.15613680458366	0.87592518824821	0.92780925863225
SLC2A5	42.132659576877	0.0451892699916072	0.289618392709739	0.156030387327288	0.876009068931341	0.927845109336462
GSK3A	3706.07755835694	0.0129377325183741	0.083007940499066	0.155861384351774	0.876142284070353	0.927933206682314
MOB2	1282.7222882761	-0.0193158968297539	0.12409096325784	-0.155659173904701	0.876301679323387	0.928049020066984
AEBP2	6506.76579910575	0.00897364988786248	0.0577184996025602	0.155472681196731	0.87644868929315	0.928104902424747
SLCO6A1	200.747549861162	-0.0321355379253795	0.206705594205508	-0.155465255059474	0.876454543316554	0.928104902424747
OPA3	5028.02784202903	-0.0165084881031468	0.106261574265316	-0.155357081967637	0.876539816922258	0.92814220093681
KLRB1	70.5043809891888	0.0337561459681213	0.217729532133477	0.155037057386535	0.876792102927846	0.928303326102996
ZNF738	795.592262276339	0.0234517822928045	0.151230902546005	0.15507268619038	0.876764014938821	0.928303326102996
BMI1	1555.65027450031	-0.0168608534800777	0.108831683686034	-0.154925963736068	0.876879684670238	0.92834305049811
P2RX3	87.490807083531	-0.0315967643717004	0.204565109401607	-0.154458228307491	0.877248444892509	0.928574414183839
AQP6	1302.27850492141	0.0181369609874111	0.117382095629666	0.154512158690983	0.877205925093351	0.928574414183839
ARHGEF9-IT1	14.4488724356539	0.066020813510151	0.427402797752836	0.154469773846287	0.877239342127682	0.928574414183839
JAKMIP3	121.059402859758	0.0321725522749047	0.208733342130487	0.154132310375179	0.87750541267993	0.928793400270355
FOXR1	113.589702968556	-0.0508386692795919	0.330446693737959	-0.153848321811041	0.877729332066474	0.928822405974511
C17orf85	2249.48257948368	0.0139654319757501	0.0907316507609672	0.15392017954729	0.877672672732202	0.928822405974511
KIAA1211	2681.65810171126	-0.0103645070370921	0.0673983049071914	-0.153779936325761	0.877783254136287	0.928822405974511
SGCD	23.9793351131448	0.0546864183845542	0.355430564264403	0.153859639217389	0.877720408327296	0.928822405974511
KLF14	62.1813337227952	0.0413411515363211	0.268740159476471	0.153833173340587	0.877741276611921	0.928822405974511
GNL3LP1	131.05120231944	-0.0331913174757596	0.216284194117147	-0.153461595338687	0.878034273998437	0.929035009530242
IK	1945.1883800493	-0.0183662564157952	0.120098706843036	-0.152926346157908	0.878456359049398	0.929428580031496
ACIN1	6605.40674459191	0.010940922119105	0.0717672340116487	0.15245010163453	0.878831943451369	0.929772909593917
OR13E1P	52.0695860015773	0.0393231148371322	0.258247433380836	0.152269140964289	0.878974663018394	0.929870851218729
ZNF266	315.037794609081	0.0328541500977849	0.21658629181238	0.151690810267185	0.879430805637872	0.930300334269749
EIF2S2P2	20.6990790542992	0.0602054325246695	0.397189987831287	0.151578424354047	0.879519451621	0.930341036498764
TBC1D2B	3146.18055591852	0.00999659493095488	0.066070805908773	0.151301241046729	0.879738090339279	0.930519230393086
CNO	576.953525158787	-0.0143776530480058	0.0951814747415609	-0.151055161595724	0.879932202409916	0.930671463040522
CCDC164	497.630008449712	-0.0198348134083066	0.131588030566818	-0.150734176375067	0.880185412394505	0.930886180417685
CRTC2	1956.87906159216	0.018988650548252	0.126088536968006	0.150597754600565	0.880293032759955	0.930894272787319
TPH2	29.4613626224777	-0.0504591826066716	0.33506054083606	-0.150597209927386	0.880293462445989	0.930894272787319
RNY4P12	26.3416414280139	-0.0908359822659774	0.604293193271319	-0.150317731984106	0.880513943836259	0.931074332810605
IRGQ	1776.2535021985	-0.0148304962858474	0.0990150478297447	-0.149780226449501	0.880938010362482	0.931469635315421
MDM4	5200.76823982638	0.0164625389933425	0.110094646808186	0.149530785288994	0.881134819284166	0.931624613079741
CYB5D1	1081.07417498322	-0.0138905736962219	0.0931069280985829	-0.149189474724312	0.881404125000994	0.93185621972739
MIR663A	2044.32957453037	0.0773270612981225	0.518734093984939	0.149068785327165	0.881499356349403	0.931903771971001
ARRDC4	157.77058994338	0.0333460341691968	0.223974227831659	0.14888335364308	0.881645676677392	0.931952199071171
RUNDC1	1331.7811854842	0.0171640763039674	0.115240544518288	0.148941298183848	0.881599953397901	0.931952199071171
WDR88	1279.21146234531	0.0276685111244694	0.186330295713955	0.148491746972509	0.881954698714531	0.932225714373134
EFCAB2	3322.3198540863	-0.0153256370642435	0.10328049411344	-0.148388494805324	0.882036179369806	0.93225870106775
LINC00572	96.4376330319307	0.0448117872604744	0.302482701293848	0.148146611587357	0.882227064541245	0.932271438367788
TDRD12	193.504394280505	-0.0276891589784274	0.186758833092469	-0.148261576279596	0.882136337860621	0.932271438367788
UBASH3A	19.0897950723708	0.0797683916106969	0.538239597364061	0.148202384219499	0.882183050262774	0.932271438367788
MURC	109.764676492078	-0.0411067222816517	0.27752609290509	-0.148118405196983	0.882249324413089	0.932271438367788
COPS4	1024.40449277436	0.0119010957060661	0.0803977828327537	0.148027660549088	0.882320938752895	0.932293987933543
C7orf63	236.995379210022	-0.0193882387909224	0.131154942067574	-0.147826978421699	0.88247931754786	0.932408208341833
SREK1IP1	1732.3909176304	0.0131014830313281	0.0886801266557707	0.147738659442651	0.882549020577872	0.932428728213084
REEP3	5507.77147277131	0.0118342549388474	0.0801878051345629	0.147581729154307	0.882672875210862	0.932453332454724
NOTO	100.751216986579	0.0302653514439705	0.205020546691677	0.147621064972992	0.882641829797434	0.932453332454724
PGBD1	518.570296064891	0.0180010528929101	0.122202228628948	0.147305438655854	0.882890939883409	0.932630566174761
CSTF2T	427.418581339096	0.0335059126662755	0.227951904193422	0.146986763654516	0.883142467913388	0.932687291528007
SMARCC2	5789.12448672011	-0.00960251275204459	0.0653309880284827	-0.146982512308832	0.883145823551568	0.932687291528007
CHD6	4277.61961733263	0.0195182447756946	0.132760617341422	0.147018333949888	0.883117549165902	0.932687291528007
MTDH	7358.6384461794	0.0121159983648829	0.0823879853128658	0.147060257862511	0.883084458384333	0.932687291528007
FUT11	2312.16586355388	0.0174540766085111	0.118879849832874	0.146821152895539	0.883273188022952	0.932768678741322
TMEM8B	1286.41842272996	0.0185903722123141	0.126979073820937	0.146405007163068	0.883601674759082	0.933062437032766
FBXO42	4308.2849421979	0.0111624018629203	0.076381866221879	0.146139423073207	0.883811325367818	0.933230680880356
RNU11	768.833929822448	0.0188420640764855	0.12909143166998	0.145959060432879	0.883953707276933	0.933274740818917
BRD2	12628.5923549082	-0.0198762093135577	0.136126040204479	-0.146013277721889	0.883910906660315	0.933274740818917
SURF4	4599.72020272168	0.0131461567310864	0.0902275920024947	0.145699962055099	0.884158251325359	0.933437552665952
CYYR1	15.1886011412512	0.0736235851959545	0.505772808664114	0.145566515112615	0.88426360342717	0.933446833647853
C6orf52	658.509687980063	0.063802766654048	0.438379396789596	0.145542347841385	0.884282682935377	0.933446833647853
MED27	7330.35959881769	-0.0107749236417703	0.0740557069037381	-0.145497546269813	0.884318052929545	0.933446833647853
TXNDC15	1386.48810561975	0.0233999244093672	0.16094860815866	0.145387553686081	0.884404890973676	0.933485360476741
AKT3	1754.52210135412	-0.00954795203272799	0.0657110363239832	-0.145302107025866	0.884472351215298	0.933502847650134
RPL9P28	20.8541819244566	0.0620236877525231	0.427311522577188	0.145148643262526	0.884593513144805	0.933502847650134
USP25	4629.1013017279	-0.0118240139727777	0.0815180698019047	-0.14504776672842	0.884673158142982	0.933502847650134
SYNPR	10.5394849017274	-0.0725081555152052	0.499526735036255	-0.145153703354722	0.884589518083521	0.933502847650134
NR1I2	192.052895884511	-0.0421850104652889	0.290740895540972	-0.145094863200434	0.884635973944536	0.933502847650134
DSCR3	4590.45423577663	0.00962276313351315	0.0664026173391346	0.144915419287877	0.884777652117061	0.933528846992096
CASD1	443.52980185192	0.0165697232442882	0.114361467688453	0.144889039806903	0.884798480086987	0.933528846992096
MPZL1	3076.95051375343	-0.0144556493533025	0.099965024438089	-0.144607070668555	0.885021114332622	0.933620260761462
PPID	875.14494854859	0.0268640510825522	0.185724660500528	0.144644502297937	0.884991558934916	0.933620260761462
TNRC18	16704.1896140659	0.0156512944454394	0.108247523011763	0.144588014672064	0.885036160694874	0.933620260761462
TAF7L	135.212612943318	0.050067310861306	0.346892030752376	0.144331107153758	0.88523901551096	0.933781132174928
P2RX1	28.8550712350447	0.055825725236019	0.388089039620838	0.143847724456637	0.88562071607271	0.934077497375289
NDUFA5	858.362970101271	0.0172166404916574	0.119663760242145	0.143875141954581	0.885599065281224	0.934077497375289
ANK3	3190.11847739652	-0.0284759269076177	0.198284219968323	-0.143611664670879	0.885807129071339	0.934220974890457
WAPAL	6025.28367254656	-0.0115837702773966	0.0807734765790358	-0.143410569508693	0.885965935997752	0.934335322858412
GRM6	31.3191586150667	0.0626110730747606	0.437007629607699	0.143272265362887	0.886075158868528	0.934397369693374
KIAA0494	3499.90194054609	-0.0123762643595071	0.086786906623905	-0.142605202108887	0.886601988788207	0.934899765727767
MCU	5229.25099004058	0.0136029874551852	0.0955864044262057	0.142310902233873	0.886834435435819	0.935091702434857
TAS2R14	7366.93242859141	-0.0126907313894775	0.0892665678595632	-0.142166677780677	0.886948351682326	0.935158644166309
NCOA5	4044.74256554078	-0.0121881723065601	0.0858235162910953	-0.142014366612764	0.8870686577878	0.935179331811331
GABRR1	12.0486023096526	0.0630724502756577	0.444127946501664	0.142014144285382	0.887068833399553	0.935179331811331
SLC7A5	19050.2383143394	-0.0220265852786885	0.155445153571806	-0.14170004514495	0.887316939280809	0.935361748942298
PKD2	2393.31582534705	-0.0114323862107578	0.0806987935364043	-0.141667374563667	0.887342746300308	0.935361748942298
PRKCD	2427.76448352316	-0.0159156658748148	0.112431980619799	-0.141558173991752	0.887429006461385	0.935399505247537
RPAP3	1157.68570955844	0.0291959470788179	0.206735566677481	0.141223629528466	0.887693279483806	0.935412215862467
PLSCR1	1454.94375335606	-0.0146028227556295	0.103234895082724	-0.141452391111822	0.887512568176775	0.935412215862467
SEPT11	4220.44365856506	0.00886219864272569	0.0626806827185664	0.141386440899449	0.887564665263018	0.935412215862467
TMUB1	741.473442168638	0.0321463719813194	0.227499757177606	0.141302884803623	0.887630670738656	0.935412215862467
SPIN2B	164.607640019318	0.0266532807854004	0.188697865773796	0.141248448550824	0.887673673295865	0.935412215862467
C6orf183	755.214180720068	-0.0289853707849797	0.205599962187457	-0.140979455816009	0.887886172117216	0.93556231466229
AGAP5	203.839790713174	-0.0232599685722158	0.165424836797686	-0.140607474805387	0.888180042868155	0.935712459660668
PCDHGA11	1659.61164521597	-0.0206212987377503	0.146587587569306	-0.140675612988041	0.888126211499038	0.935712459660668
NDFIP1	2107.03037706552	-0.0113003993755178	0.0803503622688122	-0.14063905944459	0.888155089917026	0.935712459660668
SNORA40	115.825869925599	-0.0229318630668065	0.163225190865167	-0.140492181049122	0.888271129840804	0.935755259431226
STARD3	2566.70555966542	0.0116470394294943	0.0830202266199724	0.140291588010341	0.888429610391623	0.935762734016941
SH3YL1	1934.58933314601	-0.0170826820389253	0.121730186808274	-0.140332340620085	0.888397413020598	0.935762734016941
TPRKB	901.175501423297	0.017142031112553	0.122084495383708	0.140411205032024	0.88833510522156	0.935762734016941
HMGA1P3	14.8644718661781	-0.0569484991654066	0.40617703108906	-0.140206104251424	0.888497149052075	0.935780719714981
SNAPC1	1290.53154923583	-0.0134748929517511	0.0962447147988564	-0.140006575736782	0.888654794878053	0.93589360042132
TTC32	543.244809083724	0.0179854443126069	0.128840437074239	0.13959471669786	0.888980215212142	0.936129989261441
WIPI2	2662.02146086773	-0.0094919073916726	0.0679843720060547	-0.139618961116935	0.888961058559299	0.936129989261441
ZWINT	304.193861923216	0.0363341972058433	0.26049571438939	0.139480978760099	0.889070085757676	0.936171465009956
C12orf32	2418.00531994577	0.0114029402845429	0.0821534536711465	0.138800498031256	0.889607800423458	0.936631297964719
PAN2	1490.83953074286	0.0108838250558689	0.0783832559061169	0.138853954585721	0.889565557307451	0.936631297964719
HMGCS1	1468.09900826124	-0.0164167247278182	0.118390695963592	-0.138665666201225	0.889714350333152	0.936690298204722
STX19	197.928288234231	0.0206503931695943	0.149007903390076	0.13858589175324	0.889777392470291	0.936703489410677
HSP90B1	7046.08731186392	0.0176349996490901	0.127383497473434	0.138440221840886	0.889892510609765	0.936768767859509
MTND4P32	24.3153866915153	0.0446320339909375	0.322533376847226	0.138379582377542	0.889940432667222	0.936768767859509
GRIK3	9.40927626221445	-0.0829889650794828	0.601540251747752	-0.137960784566555	0.890271410496632	0.936964027036455
SNORA53	53.5799487192144	-0.030606550860378	0.221777378303223	-0.13800573843258	0.890235882333078	0.936964027036455
PGM5	11.9394475669378	0.0677794133535402	0.491322268172219	0.137953066132517	0.890277510590074	0.936964027036455
C1orf198	1349.63420894866	0.0134831428634849	0.0979586013491261	0.137641234948126	0.890523964890315	0.937147010356511
GLTPD2	794.358922628954	0.0166118217425578	0.120759032283844	0.137561732885634	0.890586800662214	0.937147010356511
MYH13	41.7822449401992	0.0424974126313471	0.308979385994094	0.137541255364393	0.890602985521613	0.937147010356511
IDH1-AS1	62.7077959412694	0.0353239178683431	0.257171351296767	0.13735557125716	0.890749747120569	0.937248258658865
ARAP1-AS2	558.247516914366	0.0189005666036332	0.138222199987855	0.136740455623582	0.891235950895061	0.937493872221794
PROSER1	1253.63968165225	-0.0149537365101207	0.10932412193701	-0.136783504364542	0.891201922690993	0.937493872221794
C14orf37	9053.87448282718	0.00641900081340693	0.0469230919241146	0.136798334256999	0.891190200336328	0.937493872221794
C15orf48	46.2281387819325	0.0430889670390247	0.31503094128804	0.136776936458529	0.891207114329206	0.937493872221794
C7orf55	1604.59818484613	-0.0129577105784988	0.0947389622679932	-0.136772772978498	0.891210405377805	0.937493872221794
TBC1D3F	15.0534814973559	0.0593812568443496	0.434755991960092	0.13658525228515	0.8913586342145	0.937569739811326
MTX2	2415.24928296841	-0.0155284997392249	0.11379919539069	-0.136455268298806	0.891461384436794	0.937624633486241
TRIM74	57.3923224445602	-0.0416969962122974	0.305972908060808	-0.136276758869157	0.8916024962007	0.93771986669384
CCR6	21.3885647158585	0.0556745185296126	0.408735593713522	0.136211573902307	0.891654025794696	0.937720878712462
FCN3	48.4308861811523	-0.0351126018145594	0.257914871135379	-0.136140276285693	0.891710388044525	0.937726972660637
ZNF575	1946.29208225643	0.0101823340076349	0.0749304945096684	0.13589038847623	0.891907933875793	0.937881526838259
MIR99B	12.2795024544451	0.069642724322891	0.51280955199269	0.135806215099292	0.891974477647306	0.937898316709665
CRABP2	1955.31846343006	-0.0156780557064034	0.115800351893628	-0.135388670673513	0.892304581151597	0.938139026696633
ZFP91	2854.50128934133	0.0121431284372674	0.0896835357673597	0.135399751285084	0.892295820767708	0.938139026696633
CEP95	9688.88165137623	0.0120017346862356	0.0887429480801939	0.135241559423855	0.892420889246092	0.938208116683459
MIR100	21.1228013655562	-0.0569955769656163	0.421866074133822	-0.13510348534814	0.89253005453688	0.938269689984801
RP1	26.1177456393465	0.0557557719290005	0.412900459846813	0.135034414710233	0.892584664511709	0.938273908435187
CDH8	13.6762494383691	-0.0726439392838687	0.538340085464576	-0.134940609561293	0.892658831383602	0.938298683209246
HOTTIP	328.349545083105	-0.0202297382933501	0.150309515143388	-0.13458721009147	0.892938254462827	0.938486000383057
SLC9A6	795.25284682593	0.0150963676874945	0.112153048696359	0.134605058560344	0.8929241418586	0.938486000383057
FOXC2	23.4329408278847	-0.063480487671836	0.472636364985865	-0.134311475744645	0.893156279132939	0.938661946174056
TRPC2	107.259108495089	0.0307629353784261	0.229291675167038	0.134165077541587	0.893272040282899	0.938699920181206
ASIC2	31.5159531343279	-0.0387960402119609	0.289363473798247	-0.134073729841281	0.89334427261421	0.938699920181206
KCNE4	48.0529387182522	0.0402447244650364	0.300164770249381	0.134075442736336	0.893342918150482	0.938699920181206
WDR20	4718.11282941213	0.00833409288144458	0.0622056927427856	0.133976369588958	0.893421260288149	0.938727624838996
CCZ1	545.887062831442	-0.0122801247522382	0.091716916273929	-0.133891600929553	0.893488291970789	0.938744866079678
RCSD1	9.81209256557156	-0.0709107896566102	0.530234608016927	-0.133734744176386	0.893612330055402	0.938821995838614
ZNF683	24.0363353740659	0.0564893998953995	0.423803329969614	0.133291543271851	0.893962815415119	0.939137007084634
CYTH3	3887.0854316453	0.00845450138543146	0.0635029540092233	0.133135560657596	0.894086172129505	0.939166874337562
CCDC71L	630.973993881331	-0.0234089906399782	0.175838864013157	-0.133127512915613	0.894092536645563	0.939166874337562
MIR29C	17.0829598359018	-0.0495025644272661	0.372419105335521	-0.132921656590814	0.894255339396092	0.939250904877733
CXorf38	1090.57282452146	0.0153596641064346	0.115574596533201	0.132898271481503	0.894273833936651	0.939250904877733
DIO3	23.6373847342402	0.0514278619670205	0.388019911963522	0.132539234151095	0.894557792372814	0.939495933723818
ZNF619	555.818793871954	-0.0135063161161196	0.102014134201589	-0.132396517618136	0.894670668969063	0.939512226160435
CORIN	3986.0757869419	0.0108782099783125	0.0821728728493022	0.132382008820139	0.894682144309379	0.939512226160435
MRPS33	1754.23735357495	-0.0160132889031404	0.121012602141862	-0.132327448709583	0.894725297346488	0.939512226160435
CCDC36	420.074168855937	0.0204957263818118	0.155041688839052	0.132194937602159	0.894830105189455	0.93956907709831
ZBTB8B	125.334963664512	0.0291092393766535	0.221096367397908	0.131658605336855	0.895254328573659	0.939588899715316
IPP	3144.39208821744	-0.0143367418218942	0.108770098351175	-0.1318077489974	0.895136357219028	0.939588899715316
MEIS2	3051.13928011237	-0.00855277715212654	0.0648145343020476	-0.131957704305473	0.895017746196235	0.939588899715316
FAM219B	1975.07496351697	-0.0154866683585253	0.117550263912962	-0.131745075196021	0.895185931375312	0.939588899715316
AP2A1	3236.92660133048	-0.011373174421052	0.0861306955677736	-0.132045542487263	0.894948269408234	0.939588899715316
CRNKL1	1353.94088989065	-0.0249815305129759	0.189571015985541	-0.131779272179885	0.895158881958074	0.939588899715316
SNAP23P	46.9248243649819	0.0380910203313708	0.288899428529594	0.131848721630368	0.895103948624179	0.939588899715316
GHR	13.4936771678278	0.0845076259647343	0.641635338069341	0.131706626725103	0.895216343814984	0.939588899715316
TBX19	597.971795741159	0.0214794888364369	0.16339604764233	0.131456599754817	0.895414116947326	0.939703417355473
MARS	4712.82559284456	-0.024332650247111	0.185327286263858	-0.131295562232901	0.895541502228258	0.939783918132579
ORMDL1	1098.71563896312	-0.011424691353711	0.0871194911306781	-0.131138178212889	0.895666000087256	0.939808199265437
IL6	14.6677034388053	-0.0607082674853993	0.462777213644822	-0.131182490614139	0.895630946719036	0.939808199265437
HPCAL4	350.341348942219	-0.0239068532620309	0.182592849535653	-0.130929843763476	0.895830805985606	0.939864151043708
GEMIN8P4	20.3473679766489	-0.0518907609738894	0.39719796502051	-0.130642061500013	0.896058467587865	0.939864151043708
FAM108A4P	1147.89861099169	0.0598877667033576	0.457358576124799	0.130942699731985	0.895820635960562	0.939864151043708
RAB40B	1141.04506295438	-0.0141523534735322	0.108268957972878	-0.130714784168122	0.896000936620747	0.939864151043708
PSPN	883.826904416835	0.0283159786031745	0.216373043235654	0.130866480314441	0.89588093142564	0.939864151043708
C2orf16	61.2296902898289	-0.0358760680463018	0.274372138394624	-0.130756964815071	0.89596756772418	0.939864151043708
KIF24	3748.43991411	0.0113545814110574	0.0869268246926425	0.130622295835665	0.896074104316908	0.939864151043708
ANKLE2	5971.88200264813	-0.010062601853662	0.0771327084971643	-0.130458297779494	0.896203845664793	0.939947068265817
BUB3	2428.423070431	0.0112191070705356	0.0861246029389239	0.130265994706434	0.896355983076107	0.940053463983901
ROR1	2003.05329191863	0.0135792697752195	0.104501962610982	0.129942724863164	0.896611741277771	0.940124866913694
CEP290	1943.24951430287	-0.0160211525760222	0.123182294688464	-0.13006051410668	0.896518549882511	0.940124866913694
C9orf64	18.9451262325076	-0.0583342098031972	0.448662151214852	-0.130018120862757	0.896552090009526	0.940124866913694
PLXNA3	1355.1951193729	-0.0194675736137507	0.149838599613675	-0.129923622243824	0.896626854844456	0.940124866913694
ZNF192	1017.28118294193	0.0176401327877827	0.135962894271919	0.129742257122766	0.896770348754083	0.94015614202305
PHF3	7030.38502278424	-0.0118173209412336	0.0910364319331103	-0.129808700652025	0.89671777903808	0.94015614202305
GPR124	5563.67372317467	-0.00911595293045687	0.0702883330236664	-0.129693685115387	0.896808778917479	0.94015614202305
DUTP6	22.7299313744548	0.0473449253952696	0.365691254362263	0.129466933733035	0.896988187771567	0.940291065801919
TMCO2	69.0491595243944	0.0306546848069052	0.236920514467501	0.129388056056708	0.897050598123652	0.940303334554576
ALG9	2305.9494151836	-0.00823338150538987	0.0637226481470159	-0.12920651832288	0.897194238571003	0.940400743842453
RD3	44.3465919589383	0.0396705653971242	0.307488523316138	0.129014783931749	0.897345950709632	0.940448182810319
MDH1	1505.53561213964	-0.0145744705569869	0.11292036186478	-0.129068578211249	0.897303384961218	0.940448182810319
GDF5	497.239095568691	-0.0182255608973763	0.141330483036362	-0.128957041013489	0.897391641222422	0.940448182810319
GSTP1P1	62.0506997342793	-0.0328250331981892	0.254855116762287	-0.128798799942504	0.897516855128461	0.940526252345286
BCL6B	282.819382879853	-0.0192406104805492	0.14964129777857	-0.128578211805008	0.897691407638088	0.940656013066661
CYP2U1	416.207844168848	-0.0138421337411281	0.107781297137635	-0.128427975063724	0.897810293566556	0.940727431568438
MIR608	11.3291099773599	-0.0611488598617435	0.476375077711263	-0.128362844159548	0.897861833922516	0.940728281160468
MEX3A	234.291029891227	-0.061746888420726	0.48230840547592	-0.128023662286783	0.898130247327768	0.940923221874068
SEC62-AS1	425.462193217845	0.0200031373733487	0.156275125894825	0.127999496137415	0.898149371785638	0.940923221874068
BCLAF1	4619.78613901301	-0.0183402284845695	0.143377559036224	-0.127915613906747	0.898215754445675	0.940939608543701
KLKB1	135.889070079572	-0.0290268825211349	0.227071195378734	-0.127831636561039	0.898282213091277	0.940949291542894
MEMO1P4	41.5858848025591	0.0377035753758356	0.295076256690692	0.127775700419562	0.898326480666275	0.940949291542894
SYT14	14.5272207777239	-0.0570130504463511	0.447362977834941	-0.127442486909113	0.898590190678122	0.941124170422105
OGFOD1P1	423.811396946294	-0.0278759785392983	0.218744092294894	-0.127436486383907	0.89859493968366	0.941124170422105
FAM50A	612.078736193279	0.0264929420530614	0.208275269495634	0.127201573750054	0.898780859828287	0.94126572907075
ZNF32-AS1	51.5065680169911	0.0324501470051021	0.256077513087983	0.126720017754753	0.899162001685304	0.941292771776689
ZNF26	331.603204348862	-0.0188362824416863	0.148424481218643	-0.126908191202897	0.899013063423262	0.941292771776689
FAH	1346.61344865762	0.0110034960295328	0.0866812322426819	0.126942081288442	0.898986239982461	0.941292771776689
RFXANK	881.822002503808	-0.0488238479074584	0.385101050235653	-0.126781913156513	0.899113011418804	0.941292771776689
INO80B	4299.46778262135	0.0138454493333141	0.109092687562308	0.126914549844656	0.899008030654945	0.941292771776689
RN5S160	14.2969380884814	-0.0570100030027258	0.449114692463675	-0.126938628282211	0.898988972974361	0.941292771776689
FBP2	1092.54390548291	-0.016167387900253	0.127461046317996	-0.126841794942729	0.899065615296705	0.941292771776689
PKP1	29.3575949376156	-0.0418199949477811	0.330542102372342	-0.126519419606863	0.899320777940595	0.941405842852407
BRPF3	2577.10234338182	-0.00835370510049516	0.0660617877965353	-0.126452906878994	0.899373424590041	0.941407811334258
FBXO28	3304.86337893699	0.00882290342117816	0.06983272748301	0.126343388539775	0.899460112325797	0.941445409661319
AGBL4	54.158374942236	-0.0282113255687028	0.224112864214392	-0.125879992063799	0.899826920698546	0.941478429269209
ZNF705A	202.551212412284	-0.0254747162668247	0.202313387269728	-0.125917106181715	0.899797541677229	0.941478429269209
PRKAG1	5031.55698014365	0.0104833569525368	0.0832361170466103	0.125947212874747	0.89977370973718	0.941478429269209
LCMT1	2648.056980816	-0.0074882972467326	0.0594723564915208	-0.12591223365767	0.899801398691898	0.941478429269209
EMR2	3582.77649839724	-0.0152153294806181	0.120957768880337	-0.125790427696055	0.899897819175838	0.941478429269209
AGAP1-IT1	54.9208048731898	-0.0616112873857354	0.489578125799767	-0.125845670259651	0.899854089485144	0.941478429269209
CLIC6	9.56032836963988	0.0963315533905454	0.764497442311766	0.12600637760049	0.899726876221852	0.941478429269209
YKT6	1711.86744042021	-0.0166305618989774	0.132011281120447	-0.12597833880427	0.899749071082075	0.941478429269209
ZNF17	285.497162121431	0.0255828425099642	0.203530407712087	0.125695431938374	0.899973017973282	0.941503985405424
CCDC115	289.616283691651	0.0265946768736393	0.211980134887637	0.125458344895082	0.900160700380795	0.941647206400489
VMO1	67.4823898893117	0.0429416909779044	0.342571317594339	0.125351098508354	0.900245600401895	0.941682897893317
C11orf95	2388.87644035547	-0.0119907973259653	0.0958213447973914	-0.125137017762787	0.90041507768045	0.941753931218627
MDM1	512.399884135355	0.0188049639976401	0.150216209624442	0.12518598388719	0.900376313188684	0.941753931218627
ZNF621	1837.02031122601	0.00784614707606348	0.0627579250140049	0.125022410704505	0.900505808361758	0.941795708660563
ATP1A1OS	3961.58819980639	-0.0104411664316373	0.0838669416541351	-0.124496806795416	0.900921928520034	0.942018395403186
HSD3BP4	20.3662115929193	-0.0622824097440373	0.499543194279782	-0.124678727399806	0.900777899048448	0.942018395403186
HAR1B	213.254890305448	-0.0272011502462738	0.218464396765447	-0.12451067839433	0.900910946036883	0.942018395403186
SLC52A2	2694.91966965184	-0.0461123459175896	0.370054210765189	-0.124609704676079	0.90083254506581	0.942018395403186
SLC6A9	3733.82107848426	0.0147309627343182	0.118701137753585	0.124101276644025	0.901235087359292	0.942249477115477
FAM98B	1298.24921555012	-0.0173365560681973	0.139710296666365	-0.124089322561514	0.901244552178453	0.942249477115477
WDR92	1309.8317299771	-0.0116147789478065	0.0937172660481668	-0.123934248592325	0.901367335527022	0.942271597610525
KIF20A	1959.66422630386	0.014508174526563	0.117003902745627	0.123997355525009	0.901317368890214	0.942271597610525
ZSCAN18	9.77292823656328	-0.0704576562103921	0.572487473196565	-0.123072834794064	0.902049422410875	0.942884733767559
ADRA1D	220.151565449629	-0.0174693174340655	0.141951839787737	-0.123065100531192	0.902055546903056	0.942884733767559
SNORD62B	30.5396625629693	0.0369735771750078	0.300719509526533	0.122950377357361	0.902146392855089	0.942926542053025
RPS6P16	80.6769658140711	0.0263957131270193	0.214837283862338	0.122863744376571	0.902214995847699	0.94294509851771
VAV3	10.8097933323006	0.0596882987867949	0.487164122277657	0.122521951139858	0.902485662462085	0.943174826684902
N4BP1	5203.36847983137	-0.00861668224452688	0.0704655442325749	-0.122282206692211	0.902675523241775	0.943235257101264
FBXL8	1578.0533911644	-0.00993955131979879	0.081279093139114	-0.122289151317014	0.902670023507901	0.943235257101264
