name_hg38,name,chr,start,end,TargetGene,category,TargetGeneTSS_hg38,chr_hg38,start_hg38,end_hg38
chr8:128201576-128202076,chr8:129213822-129214322,chr8,129213822,129214322,MYC,putative_enhancer,127736068,chr8,128201576,128202076
chr8:128240313-128240813,chr8:129252559-129253059,chr8,129252559,129253059,MYC,putative_enhancer,127736068,chr8,128240313,128240813
chr8:128251718-128252218,chr8:129263964-129264464,chr8,129263964,129264464,MYC,putative_enhancer,127736068,chr8,128251718,128252218
chr8:128258491-128258991,chr8:129270737-129271237,chr8,129270737,129271237,MYC,putative_enhancer,127736068,chr8,128258491,128258991
chr8:128267130-128267630,chr8:129279376-129279876,chr8,129279376,129279876,MYC,putative_enhancer,127736068,chr8,128267130,128267630
chr8:128269424-128269924,chr8:129281670-129282170,chr8,129281670,129282170,MYC,putative_enhancer,127736068,chr8,128269424,128269924
chr8:128322592-128323211,chr8:129334838-129335457,chr8,129334838,129335457,MYC,putative_enhancer,127736068,chr8,128322592,128323211
chr8:128326820-128327320,chr8:129339066-129339566,chr8,129339066,129339566,MYC,putative_enhancer,127736068,chr8,128326820,128327320
chr8:128361969-128362469,chr8:129374215-129374715,chr8,129374215,129374715,MYC,putative_enhancer,127736068,chr8,128361969,128362469
chr8:128388182-128389168,chr8:129400428-129401414,chr8,129400428,129401414,MYC,putative_enhancer,127736068,chr8,128388182,128389168
chr8:128427887-128428564,chr8:129440133-129440810,chr8,129440133,129440810,MYC,putative_enhancer,127736068,chr8,128427887,128428564
chr8:128441977-128442477,chr8:129454223-129454723,chr8,129454223,129454723,MYC,putative_enhancer,127736068,chr8,128441977,128442477
chr8:128460134-128460634,chr8:129472380-129472880,chr8,129472380,129472880,MYC,putative_enhancer,127736068,chr8,128460134,128460634
chr8:128469576-128470076,chr8:129481822-129482322,chr8,129481822,129482322,MYC,putative_enhancer,127736068,chr8,128469576,128470076
chr8:128479417-128479917,chr8:129491663-129492163,chr8,129491663,129492163,MYC,putative_enhancer,127736068,chr8,128479417,128479917
chr8:128487393-128487893,chr8:129499639-129500139,chr8,129499639,129500139,MYC,putative_enhancer,127736068,chr8,128487393,128487893
chr8:128488642-128489142,chr8:129500888-129501388,chr8,129500888,129501388,MYC,putative_enhancer,127736068,chr8,128488642,128489142
chr8:128514345-128515346,chr8:129526591-129527592,chr8,129526591,129527592,MYC,putative_enhancer,127736068,chr8,128514345,128515346
chr8:128554784-128555421,chr8:129567030-129567667,chr8,129567030,129567667,MYC,putative_enhancer,127736068,chr8,128554784,128555421
chr8:128555641-128556141,chr8:129567887-129568387,chr8,129567887,129568387,MYC,putative_enhancer,127736068,chr8,128555641,128556141
chr8:128556621-128557300,chr8:129568867-129569546,chr8,129568867,129569546,MYC,putative_enhancer,127736068,chr8,128556621,128557300
chr8:128564429-128564929,chr8:129576675-129577175,chr8,129576675,129577175,MYC,putative_enhancer,127736068,chr8,128564429,128564929
chr8:128576649-128577149,chr8:129588895-129589395,chr8,129588895,129589395,MYC,putative_enhancer,127736068,chr8,128576649,128577149
chr8:128585471-128585971,chr8:129597717-129598217,chr8,129597717,129598217,MYC,putative_enhancer,127736068,chr8,128585471,128585971
chr8:128591178-128591678,chr8:129603424-129603924,chr8,129603424,129603924,MYC,putative_enhancer,127736068,chr8,128591178,128591678
chr8:128593073-128593573,chr8:129605319-129605819,chr8,129605319,129605819,MYC,putative_enhancer,127736068,chr8,128593073,128593573
chr8:128626284-128626784,chr8:129638530-129639030,chr8,129638530,129639030,MYC,putative_enhancer,127736068,chr8,128626284,128626784
chr8:128653297-128653797,chr8:129665543-129666043,chr8,129665543,129666043,MYC,putative_enhancer,127736068,chr8,128653297,128653797
chr8:128659481-128659981,chr8:129671727-129672227,chr8,129671727,129672227,MYC,putative_enhancer,127736068,chr8,128659481,128659981
chr8:128665720-128666497,chr8:129677966-129678743,chr8,129677966,129678743,MYC,putative_enhancer,127736068,chr8,128665720,128666497
chr8:128683376-128683876,chr8:129695622-129696122,chr8,129695622,129696122,MYC,putative_enhancer,127736068,chr8,128683376,128683876
chr8:128688951-128689451,chr8:129701197-129701697,chr8,129701197,129701697,MYC,putative_enhancer,127736068,chr8,128688951,128689451
chr8:128694558-128695058,chr8:129706804-129707304,chr8,129706804,129707304,MYC,putative_enhancer,127736068,chr8,128694558,128695058
chr8:128734463-128734963,chr8:129746709-129747209,chr8,129746709,129747209,MYC,putative_enhancer,127736068,chr8,128734463,128734963
chr8:128766436-128766936,chr8:129778682-129779182,chr8,129778682,129779182,MYC,putative_enhancer,127736068,chr8,128766436,128766936
chr8:128787605-128788105,chr8:129799851-129800351,chr8,129799851,129800351,MYC,putative_enhancer,127736068,chr8,128787605,128788105
chr8:128827929-128828429,chr8:129840175-129840675,chr8,129840175,129840675,MYC,putative_enhancer,127736068,chr8,128827929,128828429
chr8:128844207-128844707,chr8:129856453-129856953,chr8,129856453,129856953,MYC,putative_enhancer,127736068,chr8,128844207,128844707
chr8:128858977-128859609,chr8:129871223-129871855,chr8,129871223,129871855,MYC,putative_enhancer,127736068,chr8,128858977,128859609
chr8:128866916-128867416,chr8:129879162-129879662,chr8,129879162,129879662,MYC,putative_enhancer,127736068,chr8,128866916,128867416
chr8:128883213-128883713,chr8:129895459-129895959,chr8,129895459,129895959,MYC,putative_enhancer,127736068,chr8,128883213,128883713
chr8:128900553-128901053,chr8:129912799-129913299,chr8,129912799,129913299,MYC,putative_enhancer,127736068,chr8,128900553,128901053
chr8:128932168-128932668,chr8:129944414-129944914,chr8,129944414,129944914,MYC,putative_enhancer,127736068,chr8,128932168,128932668
chr8:128958667-128959167,chr8:129970913-129971413,chr8,129970913,129971413,MYC,putative_enhancer,127736068,chr8,128958667,128959167
chr8:128965751-128966251,chr8:129977997-129978497,chr8,129977997,129978497,MYC,putative_enhancer,127736068,chr8,128965751,128966251
chr8:128983017-128983517,chr8:129995263-129995763,chr8,129995263,129995763,MYC,putative_enhancer,127736068,chr8,128983017,128983517
chr8:129005033-129005533,chr8:130017279-130017779,chr8,130017279,130017779,MYC,putative_enhancer,127736068,chr8,129005033,129005533
chr8:129034835-129035417,chr8:130047081-130047663,chr8,130047081,130047663,MYC,putative_enhancer,127736068,chr8,129034835,129035417
chr8:129052956-129053456,chr8:130065202-130065702,chr8,130065202,130065702,MYC,putative_enhancer,127736068,chr8,129052956,129053456
chr8:129074843-129075343,chr8:130087089-130087589,chr8,130087089,130087589,MYC,putative_enhancer,127736068,chr8,129074843,129075343
chr8:129094291-129094791,chr8:130106537-130107037,chr8,130106537,130107037,MYC,putative_enhancer,127736068,chr8,129094291,129094791
chr8:129202418-129202918,chr8:130214664-130215164,chr8,130214664,130215164,MYC,putative_enhancer,127736068,chr8,129202418,129202918
chr8:129235357-129235857,chr8:130247603-130248103,chr8,130247603,130248103,MYC,putative_enhancer,127736068,chr8,129235357,129235857
chr8:129236505-129237005,chr8:130248751-130249251,chr8,130248751,130249251,MYC,putative_enhancer,127736068,chr8,129236505,129237005
chr8:129240990-129241571,chr8:130253236-130253817,chr8,130253236,130253817,MYC,putative_enhancer,127736068,chr8,129240990,129241571
chr8:129265229-129265729,chr8:130277475-130277975,chr8,130277475,130277975,MYC,putative_enhancer,127736068,chr8,129265229,129265729
chr8:129280212-129280712,chr8:130292458-130292958,chr8,130292458,130292958,MYC,putative_enhancer,127736068,chr8,129280212,129280712
chr8:129295492-129295992,chr8:130307738-130308238,chr8,130307738,130308238,MYC,putative_enhancer,127736068,chr8,129295492,129295992
chr8:129303310-129303986,chr8:130315556-130316232,chr8,130315556,130316232,MYC,putative_enhancer,127736068,chr8,129303310,129303986
chr8:129422306-129422806,chr8:130434552-130435052,chr8,130434552,130435052,MYC,putative_enhancer,127736068,chr8,129422306,129422806
chr8:129423342-129423842,chr8:130435588-130436088,chr8,130435588,130436088,MYC,putative_enhancer,127736068,chr8,129423342,129423842
chr8:129448212-129448712,chr8:130460458-130460958,chr8,130460458,130460958,MYC,putative_enhancer,127736068,chr8,129448212,129448712
chr8:129453271-129453771,chr8:130465517-130466017,chr8,130465517,130466017,MYC,putative_enhancer,127736068,chr8,129453271,129453771
chr8:129459648-129460148,chr8:130471894-130472394,chr8,130471894,130472394,MYC,putative_enhancer,127736068,chr8,129459648,129460148
chr8:129468825-129469325,chr8:130481071-130481571,chr8,130481071,130481571,MYC,putative_enhancer,127736068,chr8,129468825,129469325
chr8:129477471-129477971,chr8:130489717-130490217,chr8,130489717,130490217,MYC,putative_enhancer,127736068,chr8,129477471,129477971
chr8:129535503-129536212,chr8:130547749-130548458,chr8,130547749,130548458,MYC,putative_enhancer,127736068,chr8,129535503,129536212
chr8:129539083-129539583,chr8:130551329-130551829,chr8,130551329,130551829,MYC,putative_enhancer,127736068,chr8,129539083,129539583
chr8:129565262-129565762,chr8:130577508-130578008,chr8,130577508,130578008,MYC,putative_enhancer,127736068,chr8,129565262,129565762
chr8:129566330-129566830,chr8:130578576-130579076,chr8,130578576,130579076,MYC,putative_enhancer,127736068,chr8,129566330,129566830
chr8:129574768-129575268,chr8:130587014-130587514,chr8,130587014,130587514,MYC,putative_enhancer,127736068,chr8,129574768,129575268
chr8:129580593-129581093,chr8:130592839-130593339,chr8,130592839,130593339,MYC,putative_enhancer,127736068,chr8,129580593,129581093
chr8:129586978-129587478,chr8:130599224-130599724,chr8,130599224,130599724,MYC,putative_enhancer,127736068,chr8,129586978,129587478
chr8:129610506-129611006,chr8:130622752-130623252,chr8,130622752,130623252,MYC,putative_enhancer,127736068,chr8,129610506,129611006
chr8:129627024-129627811,chr8:130639270-130640057,chr8,130639270,130640057,MYC,putative_enhancer,127736068,chr8,129627024,129627811
chr8:129633051-129633551,chr8:130645297-130645797,chr8,130645297,130645797,MYC,putative_enhancer,127736068,chr8,129633051,129633551
chr8:129648214-129648714,chr8:130660460-130660960,chr8,130660460,130660960,MYC,putative_enhancer,127736068,chr8,129648214,129648714
chr8:129676537-129677219,chr8:130688783-130689465,chr8,130688783,130689465,MYC,putative_enhancer,127736068,chr8,129676537,129677219
chr8:129681911-129682479,chr8:130694157-130694725,chr8,130694157,130694725,MYC,putative_enhancer,127736068,chr8,129681911,129682479
chr8:129682699-129683356,chr8:130694945-130695602,chr8,130694945,130695602,MYC,putative_enhancer,127736068,chr8,129682699,129683356
chr8:129684908-129686044,chr8:130697154-130698290,chr8,130697154,130698290,MYC,putative_enhancer,127736068,chr8,129684908,129686044
chr8:129687160-129687835,chr8:130699406-130700081,chr8,130699406,130700081,MYC,putative_enhancer,127736068,chr8,129687160,129687835
chr8:129695966-129696466,chr8:130708212-130708712,chr8,130708212,130708712,MYC,putative_enhancer,127736068,chr8,129695966,129696466
chr8:129697069-129697569,chr8:130709315-130709815,chr8,130709315,130709815,MYC,putative_enhancer,127736068,chr8,129697069,129697569
chr8:129697897-129698654,chr8:130710143-130710900,chr8,130710143,130710900,MYC,putative_enhancer,127736068,chr8,129697897,129698654
chr8:129707522-129708443,chr8:130719768-130720689,chr8,130719768,130720689,MYC,putative_enhancer,127736068,chr8,129707522,129708443
chr8:129710072-129711049,chr8:130722318-130723295,chr8,130722318,130723295,MYC,putative_enhancer,127736068,chr8,129710072,129711049
chr8:129725663-129726942,chr8:130737909-130739188,chr8,130737909,130739188,MYC,putative_enhancer,127736068,chr8,129725663,129726942
chr8:129728478-129728978,chr8:130740724-130741224,chr8,130740724,130741224,MYC,putative_enhancer,127736068,chr8,129728478,129728978
chr8:129731720-129732220,chr8:130743966-130744466,chr8,130743966,130744466,MYC,putative_enhancer,127736068,chr8,129731720,129732220
chr8:129776396-129776896,chr8:130788642-130789142,chr8,130788642,130789142,MYC,putative_enhancer,127736068,chr8,129776396,129776896
chr8:129786569-129787429,chr8:130798815-130799675,chr8,130798815,130799675,MYC,putative_enhancer,127736068,chr8,129786569,129787429
chr8:129787502-129788002,chr8:130799748-130800248,chr8,130799748,130800248,MYC,putative_enhancer,127736068,chr8,129787502,129788002
chr8:129820016-129820516,chr8:130832262-130832762,chr8,130832262,130832762,MYC,putative_enhancer,127736068,chr8,129820016,129820516
chr8:129825297-129825797,chr8:130837543-130838043,chr8,130837543,130838043,MYC,putative_enhancer,127736068,chr8,129825297,129825797
chr8:129826125-129826951,chr8:130838371-130839197,chr8,130838371,130839197,MYC,putative_enhancer,127736068,chr8,129826125,129826951
chr8:129838621-129839121,chr8:130850867-130851367,chr8,130850867,130851367,MYC,putative_enhancer,127736068,chr8,129838621,129839121
chr8:129839129-129839629,chr8:130851375-130851875,chr8,130851375,130851875,MYC,putative_enhancer,127736068,chr8,129839129,129839629
chr8:129848689-129849189,chr8:130860935-130861435,chr8,130860935,130861435,MYC,putative_enhancer,127736068,chr8,129848689,129849189
chr8:129849394-129849894,chr8:130861640-130862140,chr8,130861640,130862140,MYC,putative_enhancer,127736068,chr8,129849394,129849894
chr8:129875194-129875694,chr8:130887440-130887940,chr8,130887440,130887940,MYC,putative_enhancer,127736068,chr8,129875194,129875694
chr8:129883719-129884455,chr8:130895965-130896701,chr8,130895965,130896701,MYC,putative_enhancer,127736068,chr8,129883719,129884455
chr8:129886841-129887341,chr8:130899087-130899587,chr8,130899087,130899587,MYC,putative_enhancer,127736068,chr8,129886841,129887341
chr8:129891553-129892053,chr8:130903799-130904299,chr8,130903799,130904299,MYC,putative_enhancer,127736068,chr8,129891553,129892053
chr8:129913831-129914331,chr8:130926077-130926577,chr8,130926077,130926577,MYC,putative_enhancer,127736068,chr8,129913831,129914331
chr8:129924864-129925364,chr8:130937110-130937610,chr8,130937110,130937610,MYC,putative_enhancer,127736068,chr8,129924864,129925364
chr8:129925397-129925897,chr8:130937643-130938143,chr8,130937643,130938143,MYC,putative_enhancer,127736068,chr8,129925397,129925897
chr8:129939562-129940533,chr8:130951808-130952779,chr8,130951808,130952779,MYC,putative_enhancer,127736068,chr8,129939562,129940533
chr8:129962739-129963239,chr8:130974985-130975485,chr8,130974985,130975485,MYC,putative_enhancer,127736068,chr8,129962739,129963239
chr8:129970096-129970596,chr8:130982342-130982842,chr8,130982342,130982842,MYC,putative_enhancer,127736068,chr8,129970096,129970596
chr8:129971473-129971973,chr8:130983719-130984219,chr8,130983719,130984219,MYC,putative_enhancer,127736068,chr8,129971473,129971973
chr8:129977133-129977633,chr8:130989379-130989879,chr8,130989379,130989879,MYC,putative_enhancer,127736068,chr8,129977133,129977633
chr8:129984053-129984718,chr8:130996299-130996964,chr8,130996299,130996964,MYC,putative_enhancer,127736068,chr8,129984053,129984718
chr8:129999005-130000325,chr8:131011251-131012571,chr8,131011251,131012571,MYC,putative_enhancer,127736068,chr8,129999005,130000325
chr8:130014884-130015621,chr8:131027130-131027867,chr8,131027130,131027867,MYC,putative_enhancer,127736068,chr8,130014884,130015621
chr8:130015625-130016125,chr8:131027871-131028371,chr8,131027871,131028371,MYC,putative_enhancer,127736068,chr8,130015625,130016125
chr8:130016314-130017208,chr8:131028560-131029454,chr8,131028560,131029454,MYC,putative_enhancer,127736068,chr8,130016314,130017208
chr8:130030231-130030917,chr8:131042477-131043163,chr8,131042477,131043163,MYC,putative_enhancer,127736068,chr8,130030231,130030917
chr8:130034729-130035229,chr8:131046975-131047475,chr8,131046975,131047475,MYC,putative_enhancer,127736068,chr8,130034729,130035229
chr8:130041667-130042666,chr8:131053913-131054912,chr8,131053913,131054912,MYC,putative_enhancer,127736068,chr8,130041667,130042666
chr8:130067801-130068301,chr8:131080047-131080547,chr8,131080047,131080547,MYC,putative_enhancer,127736068,chr8,130067801,130068301
chr8:130081400-130081900,chr8:131093646-131094146,chr8,131093646,131094146,MYC,putative_enhancer,127736068,chr8,130081400,130081900
chr8:130084518-130085018,chr8:131096764-131097264,chr8,131096764,131097264,MYC,putative_enhancer,127736068,chr8,130084518,130085018
chr8:130094637-130095137,chr8:131106883-131107383,chr8,131106883,131107383,MYC,putative_enhancer,127736068,chr8,130094637,130095137
chr8:130095358-130096163,chr8:131107604-131108409,chr8,131107604,131108409,MYC,putative_enhancer,127736068,chr8,130095358,130096163
chr8:130096183-130096948,chr8:131108429-131109194,chr8,131108429,131109194,MYC,putative_enhancer,127736068,chr8,130096183,130096948
chr8:130105797-130106297,chr8:131118043-131118543,chr8,131118043,131118543,MYC,putative_enhancer,127736068,chr8,130105797,130106297
chr8:130115681-130116181,chr8:131127927-131128427,chr8,131127927,131128427,MYC,putative_enhancer,127736068,chr8,130115681,130116181
chr8:130129499-130129999,chr8:131141745-131142245,chr8,131141745,131142245,MYC,putative_enhancer,127736068,chr8,130129499,130129999
chr8:130131318-130132804,chr8:131143564-131145050,chr8,131143564,131145050,MYC,putative_enhancer,127736068,chr8,130131318,130132804
chr8:130134375-130134875,chr8:131146621-131147121,chr8,131146621,131147121,MYC,putative_enhancer,127736068,chr8,130134375,130134875
chr8:130144403-130144903,chr8:131156649-131157149,chr8,131156649,131157149,MYC,putative_enhancer,127736068,chr8,130144403,130144903
chr8:130151497-130151997,chr8:131163743-131164243,chr8,131163743,131164243,MYC,putative_enhancer,127736068,chr8,130151497,130151997
chr8:130191754-130192360,chr8:131204000-131204606,chr8,131204000,131204606,MYC,putative_enhancer,127736068,chr8,130191754,130192360
chr8:130194598-130195569,chr8:131206844-131207815,chr8,131206844,131207815,MYC,putative_enhancer,127736068,chr8,130194598,130195569
chr8:130205466-130205966,chr8:131217712-131218212,chr8,131217712,131218212,MYC,putative_enhancer,127736068,chr8,130205466,130205966
chr8:130207498-130207998,chr8:131219744-131220244,chr8,131219744,131220244,MYC,putative_enhancer,127736068,chr8,130207498,130207998
chr8:130232805-130233305,chr8:131245051-131245551,chr8,131245051,131245551,MYC,putative_enhancer,127736068,chr8,130232805,130233305
chr8:130236139-130236639,chr8:131248385-131248885,chr8,131248385,131248885,MYC,putative_enhancer,127736068,chr8,130236139,130236639
chr8:130236933-130237433,chr8:131249179-131249679,chr8,131249179,131249679,MYC,putative_enhancer,127736068,chr8,130236933,130237433
chr8:130248241-130248741,chr8:131260487-131260987,chr8,131260487,131260987,MYC,putative_enhancer,127736068,chr8,130248241,130248741
chr8:130262630-130263287,chr8:131274876-131275533,chr8,131274876,131275533,MYC,putative_enhancer,127736068,chr8,130262630,130263287
chr8:130263508-130265107,chr8:131275754-131277353,chr8,131275754,131277353,MYC,putative_enhancer,127736068,chr8,130263508,130265107
chr8:130270656-130271156,chr8:131282902-131283402,chr8,131282902,131283402,MYC,putative_enhancer,127736068,chr8,130270656,130271156
chr8:130279070-130279570,chr8:131291316-131291816,chr8,131291316,131291816,MYC,putative_enhancer,127736068,chr8,130279070,130279570
chr8:130287148-130287648,chr8:131299394-131299894,chr8,131299394,131299894,MYC,putative_enhancer,127736068,chr8,130287148,130287648
chr8:130295782-130296282,chr8:131308028-131308528,chr8,131308028,131308528,MYC,putative_enhancer,127736068,chr8,130295782,130296282
chr8:130296283-130296783,chr8:131308529-131309029,chr8,131308529,131309029,MYC,putative_enhancer,127736068,chr8,130296283,130296783
chr8:130302369-130303412,chr8:131314615-131315658,chr8,131314615,131315658,MYC,putative_enhancer,127736068,chr8,130302369,130303412
chr8:130310316-130310816,chr8:131322562-131323062,chr8,131322562,131323062,MYC,putative_enhancer,127736068,chr8,130310316,130310816
chr8:130358356-130359050,chr8:131370602-131371296,chr8,131370602,131371296,MYC,putative_enhancer,127736068,chr8,130358356,130359050
chr8:130364547-130365047,chr8:131376793-131377293,chr8,131376793,131377293,MYC,putative_enhancer,127736068,chr8,130364547,130365047
chr8:130374877-130375377,chr8:131387123-131387623,chr8,131387123,131387623,MYC,putative_enhancer,127736068,chr8,130374877,130375377
chr8:130397944-130398444,chr8:131410190-131410690,chr8,131410190,131410690,MYC,putative_enhancer,127736068,chr8,130397944,130398444
chr8:130401806-130402306,chr8:131414052-131414552,chr8,131414052,131414552,MYC,putative_enhancer,127736068,chr8,130401806,130402306
chr8:130416471-130416971,chr8:131428717-131429217,chr8,131428717,131429217,MYC,putative_enhancer,127736068,chr8,130416471,130416971
chr8:130419824-130420765,chr8:131432070-131433011,chr8,131432070,131433011,MYC,putative_enhancer,127736068,chr8,130419824,130420765
chr8:130421369-130421869,chr8:131433615-131434115,chr8,131433615,131434115,MYC,putative_enhancer,127736068,chr8,130421369,130421869
chr8:130442131-130442631,chr8:131454377-131454877,chr8,131454377,131454877,MYC,putative_enhancer,127736068,chr8,130442131,130442631
chr8:130443398-130444429,chr8:131455644-131456675,chr8,131455644,131456675,MYC,putative_enhancer,127736068,chr8,130443398,130444429
chr8:130444605-130445105,chr8:131456851-131457351,chr8,131456851,131457351,MYC,putative_enhancer,127736068,chr8,130444605,130445105
chr8:130463171-130463671,chr8:131475417-131475917,chr8,131475417,131475917,MYC,putative_enhancer,127736068,chr8,130463171,130463671
chr8:130482864-130484074,chr8:131495110-131496320,chr8,131495110,131496320,MYC,putative_enhancer,127736068,chr8,130482864,130484074
chr8:130493499-130493999,chr8:131505745-131506245,chr8,131505745,131506245,MYC,putative_enhancer,127736068,chr8,130493499,130493999
chr8:130499092-130499592,chr8:131511338-131511838,chr8,131511338,131511838,MYC,putative_enhancer,127736068,chr8,130499092,130499592
chr8:130503073-130503573,chr8:131515319-131515819,chr8,131515319,131515819,MYC,putative_enhancer,127736068,chr8,130503073,130503573
chr8:130503644-130504144,chr8:131515890-131516390,chr8,131515890,131516390,MYC,putative_enhancer,127736068,chr8,130503644,130504144
chr8:130506363-130506863,chr8:131518609-131519109,chr8,131518609,131519109,MYC,putative_enhancer,127736068,chr8,130506363,130506863
chr8:130518170-130518670,chr8:131530416-131530916,chr8,131530416,131530916,MYC,putative_enhancer,127736068,chr8,130518170,130518670
chr8:130518693-130519193,chr8:131530939-131531439,chr8,131530939,131531439,MYC,putative_enhancer,127736068,chr8,130518693,130519193
chr8:130524693-130525193,chr8:131536939-131537439,chr8,131536939,131537439,MYC,putative_enhancer,127736068,chr8,130524693,130525193
chr8:130527730-130529060,chr8:131539976-131541306,chr8,131539976,131541306,MYC,putative_enhancer,127736068,chr8,130527730,130529060
chr8:130533534-130534034,chr8:131545780-131546280,chr8,131545780,131546280,MYC,putative_enhancer,127736068,chr8,130533534,130534034
chr8:130538020-130538520,chr8:131550266-131550766,chr8,131550266,131550766,MYC,putative_enhancer,127736068,chr8,130538020,130538520
chr8:130541394-130542419,chr8:131553640-131554665,chr8,131553640,131554665,MYC,putative_enhancer,127736068,chr8,130541394,130542419
chr8:130604270-130605023,chr8:131616516-131617269,chr8,131616516,131617269,MYC,putative_enhancer,127736068,chr8,130604270,130605023
chr8:130611676-130612176,chr8:131623922-131624422,chr8,131623922,131624422,MYC,putative_enhancer,127736068,chr8,130611676,130612176
chr8:130616084-130616584,chr8:131628330-131628830,chr8,131628330,131628830,MYC,putative_enhancer,127736068,chr8,130616084,130616584
chr8:130628843-130629343,chr8:131641089-131641589,chr8,131641089,131641589,MYC,putative_enhancer,127736068,chr8,130628843,130629343
chr8:130631722-130632222,chr8:131643968-131644468,chr8,131643968,131644468,MYC,putative_enhancer,127736068,chr8,130631722,130632222
chr8:130641706-130642206,chr8:131653952-131654452,chr8,131653952,131654452,MYC,putative_enhancer,127736068,chr8,130641706,130642206
chr8:130649451-130649951,chr8:131661697-131662197,chr8,131661697,131662197,MYC,putative_enhancer,127736068,chr8,130649451,130649951
chr8:130650973-130651473,chr8:131663219-131663719,chr8,131663219,131663719,MYC,putative_enhancer,127736068,chr8,130650973,130651473
chr8:130672655-130673155,chr8:131684901-131685401,chr8,131684901,131685401,MYC,putative_enhancer,127736068,chr8,130672655,130673155
chr8:130675433-130675933,chr8:131687679-131688179,chr8,131687679,131688179,MYC,putative_enhancer,127736068,chr8,130675433,130675933
chr8:130680362-130680862,chr8:131692608-131693108,chr8,131692608,131693108,MYC,putative_enhancer,127736068,chr8,130680362,130680862
chr8:130681801-130682301,chr8:131694047-131694547,chr8,131694047,131694547,MYC,putative_enhancer,127736068,chr8,130681801,130682301
chr8:130692145-130692645,chr8:131704391-131704891,chr8,131704391,131704891,MYC,putative_enhancer,127736068,chr8,130692145,130692645
chr8:130701645-130702145,chr8:131713891-131714391,chr8,131713891,131714391,MYC,putative_enhancer,127736068,chr8,130701645,130702145
chr8:130716836-130717336,chr8:131729082-131729582,chr8,131729082,131729582,MYC,putative_enhancer,127736068,chr8,130716836,130717336
chr8:130726887-130728616,chr8:131739133-131740862,chr8,131739133,131740862,MYC,putative_enhancer,127736068,chr8,130726887,130728616
,nc_MYC,chr0,0,0,MYC,negative_control,127736068,,,
chr2:180960964-180961464,chr2:181825691-181826191,chr2,181825691,181826191,SSFA2,putative_enhancer,181891715,chr2,180960964,180961464
chr2:180979291-180979889,chr2:181844018-181844616,chr2,181844018,181844616,SSFA2,putative_enhancer,181891715,chr2,180979291,180979889
chr2:180980026-180981107,chr2:181844753-181845834,chr2,181844753,181845834,SSFA2,putative_enhancer,181891715,chr2,180980026,180981107
chr2:180983433-180984184,chr2:181848160-181848911,chr2,181848160,181848911,SSFA2,putative_enhancer,181891715,chr2,180983433,180984184
chr2:181058578-181059078,chr2:181923305-181923805,chr2,181923305,181923805,SSFA2,putative_enhancer,181891715,chr2,181058578,181059078
chr2:181070050-181070550,chr2:181934777-181935277,chr2,181934777,181935277,SSFA2,putative_enhancer,181891715,chr2,181070050,181070550
chr2:181077071-181077571,chr2:181941798-181942298,chr2,181941798,181942298,SSFA2,putative_enhancer,181891715,chr2,181077071,181077571
chr2:181104446-181104946,chr2:181969173-181969673,chr2,181969173,181969673,SSFA2,putative_enhancer,181891715,chr2,181104446,181104946
chr2:181106608-181107507,chr2:181971335-181972234,chr2,181971335,181972234,SSFA2,putative_enhancer,181891715,chr2,181106608,181107507
chr2:181113900-181114400,chr2:181978627-181979127,chr2,181978627,181979127,SSFA2,putative_enhancer,181891715,chr2,181113900,181114400
chr2:181178736-181179236,chr2:182043463-182043963,chr2,182043463,182043963,SSFA2,putative_enhancer,181891715,chr2,181178736,181179236
chr2:181190571-181191071,chr2:182055298-182055798,chr2,182055298,182055798,SSFA2,putative_enhancer,181891715,chr2,181190571,181191071
chr2:181203127-181204025,chr2:182067854-182068752,chr2,182067854,182068752,SSFA2,putative_enhancer,181891715,chr2,181203127,181204025
chr2:181231085-181231585,chr2:182095812-182096312,chr2,182095812,182096312,SSFA2,putative_enhancer,181891715,chr2,181231085,181231585
chr2:181239366-181239866,chr2:182104093-182104593,chr2,182104093,182104593,SSFA2,putative_enhancer,181891715,chr2,181239366,181239866
chr2:181393331-181393831,chr2:182258058-182258558,chr2,182258058,182258558,SSFA2,putative_enhancer,181891715,chr2,181393331,181393831
chr2:181430369-181430869,chr2:182295096-182295596,chr2,182295096,182295596,SSFA2,putative_enhancer,181891715,chr2,181430369,181430869
chr2:181456641-181457141,chr2:182321368-182321868,chr2,182321368,182321868,SSFA2,putative_enhancer,181891715,chr2,181456641,181457141
chr2:181466580-181467080,chr2:182331307-182331807,chr2,182331307,182331807,SSFA2,putative_enhancer,181891715,chr2,181466580,181467080
chr2:181552740-181553240,chr2:182417467-182417967,chr2,182417467,182417967,SSFA2,putative_enhancer,181891715,chr2,181552740,181553240
chr2:181573098-181573598,chr2:182437825-182438325,chr2,182437825,182438325,SSFA2,putative_enhancer,181891715,chr2,181573098,181573598
chr2:181581484-181581984,chr2:182446211-182446711,chr2,182446211,182446711,SSFA2,putative_enhancer,181891715,chr2,181581484,181581984
chr2:181586422-181586922,chr2:182451149-182451649,chr2,182451149,182451649,SSFA2,putative_enhancer,181891715,chr2,181586422,181586922
chr2:181613868-181614368,chr2:182478595-182479095,chr2,182478595,182479095,SSFA2,putative_enhancer,181891715,chr2,181613868,181614368
chr2:181656272-181657357,chr2:182520999-182522084,chr2,182520999,182522084,SSFA2,putative_enhancer,181891715,chr2,181656272,181657357
