chr,start,end,name,class,TargetGene,TargetGeneTSS,isSelfPromoter,ABC.Score.noAux,ENCODE-rE2G.Score.noAux,ABC.Score.Aux,ENCODE-rE2G.Score.Aux,enhancer_midpoint,DistanceToTSS.Kb
chr8,125174607,125175869,genic|chr8:125174607-125175869,genic,MYC,127736068,False,0.001287,0.0042496396499506,0.000769,0.0038310464945359,125175238,2560.83
chr8,125181658,125182158,genic|chr8:125181658-125182158,genic,MYC,127736068,False,4e-06,0.0037074876822465,5e-06,0.0038232070936368,125181908,2554.16
chr8,125184765,125185265,genic|chr8:125184765-125185265,genic,MYC,127736068,False,6e-06,0.0036495870746311,6.2e-05,0.0039448507409421,125185015,2551.053
chr8,125191243,125191743,genic|chr8:125191243-125191743,genic,MYC,127736068,False,3.9e-05,0.0041297623141973,0.001023,0.0057029421313595,125191493,2544.575
chr8,125191787,125192287,genic|chr8:125191787-125192287,genic,MYC,127736068,False,6.3e-05,0.0040947284262413,0.001682,0.0063586347561079,125192037,2544.031
chr8,125192588,125193088,genic|chr8:125192588-125193088,genic,MYC,127736068,False,2.3e-05,0.0041340921382239,0.000585,0.0052565080669203,125192838,2543.23
chr8,125203993,125204493,genic|chr8:125203993-125204493,genic,MYC,127736068,False,8e-06,0.0037930000226948,7e-06,0.0039066972385611,125204243,2531.825
chr8,125204780,125205280,genic|chr8:125204780-125205280,genic,MYC,127736068,False,6e-06,0.0038084961975369,0.000157,0.004401599376238,125205030,2531.038
chr8,125207604,125208104,genic|chr8:125207604-125208104,genic,MYC,127736068,False,6e-06,0.0037976136197411,0.000143,0.0043924162605203,125207854,2528.214
chr8,125213694,125214645,genic|chr8:125213694-125214645,genic,MYC,127736068,False,7e-05,0.0030910517342416,0.000726,0.0037781448303754,125214169,2521.899
chr8,125219197,125219697,genic|chr8:125219197-125219697,genic,MYC,127736068,False,0.000704,0.0050394965594041,0.002459,0.0076474597199757,125219447,2516.621
chr8,125219836,125220336,genic|chr8:125219836-125220336,genic,MYC,127736068,False,5.7e-05,0.0041900780313873,7.6e-05,0.0043427763491941,125220086,2515.982
chr8,125220472,125220972,genic|chr8:125220472-125220972,genic,MYC,127736068,False,6e-05,0.0041841386169962,7.9e-05,0.0043382706047028,125220722,2515.346
chr8,125228593,125229093,genic|chr8:125228593-125229093,genic,MYC,127736068,False,1.5e-05,0.0039931067491892,0.000224,0.0045667630100117,125228843,2507.225
chr8,125230606,125231106,genic|chr8:125230606-125231106,genic,MYC,127736068,False,2e-05,0.0039795721066262,0.000146,0.0043668361505035,125230856,2505.212
chr8,125231113,125231613,genic|chr8:125231113-125231613,genic,MYC,127736068,False,1.4e-05,0.0039869623747222,0.000116,0.0043443317887051,125231363,2504.705
chr8,125232770,125233270,genic|chr8:125232770-125233270,genic,MYC,127736068,False,2e-05,0.0039689023121204,0.000247,0.0044110134444451,125233020,2503.048
chr8,125239687,125240187,genic|chr8:125239687-125240187,genic,MYC,127736068,False,9e-06,0.003750031464493,1.2e-05,0.0038231247594431,125239937,2496.131
chr8,125240472,125240972,genic|chr8:125240472-125240972,genic,MYC,127736068,False,6e-06,0.0037765063031125,8.1e-05,0.0041999541359402,125240722,2495.346
chr8,125242813,125243550,genic|chr8:125242813-125243550,genic,MYC,127736068,False,6e-06,0.0037675311926356,7.7e-05,0.0041939271616046,125243181,2492.887
chr8,125251654,125252154,genic|chr8:125251654-125252154,genic,MYC,127736068,False,3e-06,0.0036375115437766,6.8e-05,0.004137455618423,125251904,2484.164
chr8,125252893,125253609,genic|chr8:125252893-125253609,genic,MYC,127736068,False,6e-06,0.0035424034827528,0.00012,0.0040902291823663,125253251,2482.817
chr8,125259352,125260703,genic|chr8:125259352-125260703,genic,MYC,127736068,False,9.4e-05,0.0037530473007339,0.000138,0.0039103899150844,125260027,2476.041
chr8,125262519,125263019,genic|chr8:125262519-125263019,genic,MYC,127736068,False,9e-06,0.004029043456942,1.2e-05,0.0041761945248491,125262769,2473.299
chr8,125271334,125271834,genic|chr8:125271334-125271834,genic,MYC,127736068,False,8.3e-05,0.004156942425092,0.002357,0.0072611152373017,125271584,2464.484
chr8,125273155,125273655,genic|chr8:125273155-125273655,genic,MYC,127736068,False,6e-05,0.0041955300408294,0.001547,0.0063874723952952,125273405,2462.663
chr8,125273801,125274301,genic|chr8:125273801-125274301,genic,MYC,127736068,False,8.4e-05,0.0042177812237601,0.002213,0.0071993584308606,125274051,2462.017
chr8,125278210,125278710,genic|chr8:125278210-125278710,genic,MYC,127736068,False,4.8e-05,0.0041652803140166,0.000432,0.0048136142137804,125278460,2457.608
chr8,125278950,125279450,genic|chr8:125278950-125279450,genic,MYC,127736068,False,3.2e-05,0.004106776822966,0.000344,0.0046738134511947,125279200,2456.868
chr8,125279694,125280194,genic|chr8:125279694-125280194,genic,MYC,127736068,False,2.5e-05,0.0039901144940136,0.00027,0.0044852211404091,125279944,2456.124
chr8,125285672,125286376,genic|chr8:125285672-125286376,genic,MYC,127736068,False,1.1e-05,0.0038135698636952,0.00046,0.0049047008562743,125286024,2450.044
chr8,125288954,125289454,genic|chr8:125288954-125289454,genic,MYC,127736068,False,2.7e-05,0.0038512350391307,0.001014,0.0055200020932148,125289204,2446.864
chr8,125291827,125292327,genic|chr8:125291827-125292327,genic,MYC,127736068,False,0.000175,0.0041519787910467,3.3e-05,0.0040088851230961,125292077,2443.991
chr8,125296467,125296967,genic|chr8:125296467-125296967,genic,MYC,127736068,False,1.3e-05,0.0038586828729527,0.000119,0.0042234402671304,125296717,2439.351
chr8,125300719,125301219,genic|chr8:125300719-125301219,genic,MYC,127736068,False,1.8e-05,0.0038286471646948,2.4e-05,0.0039493281731349,125300969,2435.099
chr8,125302177,125302677,genic|chr8:125302177-125302677,genic,MYC,127736068,False,1e-05,0.0037967154695127,1.3e-05,0.0039120324598733,125302427,2433.641
chr8,125302924,125303424,genic|chr8:125302924-125303424,genic,MYC,127736068,False,1e-05,0.0037911456021752,1.2e-05,0.003910461734912,125303174,2432.894
chr8,125308281,125308781,genic|chr8:125308281-125308781,genic,MYC,127736068,False,7.1e-05,0.0039258542752606,1.2e-05,0.0038685673298947,125308531,2427.537
chr8,125309165,125311336,genic|chr8:125309165-125311336,genic,MYC,127736068,False,1.9e-05,0.0037046988609132,2.9e-05,0.0038222767993281,125310250,2425.818
chr8,125314590,125315495,genic|chr8:125314590-125315495,genic,MYC,127736068,False,7e-06,0.0037672773134042,8e-06,0.0039019306831518,125315042,2421.026
chr8,125316081,125316581,genic|chr8:125316081-125316581,genic,MYC,127736068,False,3e-06,0.0037788345430484,4e-06,0.0039055513263235,125316331,2419.737
chr8,125319336,125319836,genic|chr8:125319336-125319836,genic,MYC,127736068,False,5e-06,0.0036354237553718,6e-06,0.0037530754365288,125319586,2416.482
chr8,125324126,125324626,genic|chr8:125324126-125324626,genic,MYC,127736068,False,2e-06,0.0037279951467661,2.5e-05,0.0040015353130832,125324376,2411.692
chr8,125327387,125327887,genic|chr8:125327387-125327887,genic,MYC,127736068,False,4e-06,0.003675771107492,5.4e-05,0.0039631705429167,125327637,2408.431
chr8,125328348,125328848,genic|chr8:125328348-125328848,genic,MYC,127736068,False,7e-06,0.0036480676026893,7.1e-05,0.0039552310387233,125328598,2407.47
chr8,125329092,125329592,genic|chr8:125329092-125329592,genic,MYC,127736068,False,7e-06,0.003869506427369,5.4e-05,0.0041614094642666,125329342,2406.726
chr8,125333762,125334773,genic|chr8:125333762-125334773,genic,MYC,127736068,False,5.2e-05,0.0036822442619507,0.000766,0.0046219997910125,125334267,2401.801
chr8,125337914,125338414,genic|chr8:125337914-125338414,genic,MYC,127736068,False,7e-06,0.003880179825891,2.7e-05,0.0041183347553861,125338164,2397.904
chr8,125339640,125340140,genic|chr8:125339640-125340140,genic,MYC,127736068,False,6e-06,0.0037009219499148,5.8e-05,0.0039407413905964,125339890,2396.178
chr8,125341285,125341785,genic|chr8:125341285-125341785,genic,MYC,127736068,False,8e-06,0.0036893645694066,0.000115,0.0041279776668809,125341535,2394.533
chr8,125342195,125342695,genic|chr8:125342195-125342695,genic,MYC,127736068,False,8e-06,0.0036852520501897,0.000128,0.0041273123993454,125342445,2393.623
chr8,125348909,125349409,genic|chr8:125348909-125349409,genic,MYC,127736068,False,3e-06,0.0035999717596786,5e-06,0.0037286357271326,125349159,2386.909
chr8,125349796,125350584,genic|chr8:125349796-125350584,genic,MYC,127736068,False,6e-06,0.0035616356128773,1.1e-05,0.0036772371741849,125350190,2385.878
chr8,125350941,125351441,genic|chr8:125350941-125351441,genic,MYC,127736068,False,3e-06,0.0035973252873192,4e-06,0.0037260496456972,125351191,2384.877
chr8,125352409,125352909,genic|chr8:125352409-125352909,genic,MYC,127736068,False,3e-06,0.0036368042976588,2e-06,0.0037545221437612,125352659,2383.409
chr8,125357299,125357799,genic|chr8:125357299-125357799,genic,MYC,127736068,False,6e-06,0.003693565044046,2.6e-05,0.0039965007804899,125357549,2378.519
chr8,125358487,125358987,genic|chr8:125358487-125358987,genic,MYC,127736068,False,6e-06,0.0036678571036695,5.1e-05,0.0039885132916413,125358737,2377.331
chr8,125362114,125363188,genic|chr8:125362114-125363188,genic,MYC,127736068,False,1.7e-05,0.0036150010513176,2.8e-05,0.0036822588218217,125362651,2373.417
chr8,125366512,125367012,genic|chr8:125366512-125367012,genic,MYC,127736068,False,4e-06,0.0036817551222613,4.2e-05,0.0040333951109416,125366762,2369.306
chr8,125368278,125368778,intergenic|chr8:125368278-125368778,intergenic,MYC,127736068,False,2e-06,0.0036816239372664,2.5e-05,0.0039877802355531,125368528,2367.54
chr8,125371285,125372025,intergenic|chr8:125371285-125372025,intergenic,MYC,127736068,False,7e-06,0.0036538534340415,8.2e-05,0.0039642935431663,125371655,2364.413
chr8,125372088,125372588,intergenic|chr8:125372088-125372588,intergenic,MYC,127736068,False,6e-06,0.0036351160812167,4.5e-05,0.0039290574816107,125372338,2363.73
chr8,125372693,125374419,intergenic|chr8:125372693-125374419,intergenic,MYC,127736068,False,1.2e-05,0.003590057403178,0.000117,0.0039240077735026,125373556,2362.512
chr8,125378872,125379372,intergenic|chr8:125378872-125379372,intergenic,MYC,127736068,False,0.000226,0.003977714112311,0.00045,0.0044489910915012,125379122,2356.946
chr8,125380185,125380685,intergenic|chr8:125380185-125380685,intergenic,MYC,127736068,False,1e-05,0.0036420264913808,0.000188,0.0041752283928425,125380435,2355.633
chr8,125385931,125387092,intergenic|chr8:125385931-125387092,intergenic,MYC,127736068,False,5e-05,0.0035372841740738,5.7e-05,0.0036724947076157,125386511,2349.557
chr8,125391236,125391945,intergenic|chr8:125391236-125391945,intergenic,MYC,127736068,False,9e-06,0.0037347723554688,0.000113,0.0040736701752255,125391590,2344.478
chr8,125397800,125398300,intergenic|chr8:125397800-125398300,intergenic,MYC,127736068,False,3e-06,0.0032848979065153,5e-06,0.0034264517017724,125398050,2338.018
chr8,125399405,125399905,intergenic|chr8:125399405-125399905,intergenic,MYC,127736068,False,2e-06,0.0033486637837557,3e-06,0.0034753854100899,125399655,2336.413
chr8,125405170,125405670,intergenic|chr8:125405170-125405670,intergenic,MYC,127736068,False,4e-06,0.0036811315844524,4e-06,0.0037895697468099,125405420,2330.648
chr8,125410077,125411032,intergenic|chr8:125410077-125411032,intergenic,MYC,127736068,False,0.000595,0.0041054637288234,4.9e-05,0.0034632722002383,125410554,2325.514
chr8,125418856,125419617,intergenic|chr8:125418856-125419617,intergenic,MYC,127736068,False,7e-06,0.002843827724834,7.6e-05,0.0031048037943689,125419236,2316.832
chr8,125425769,125426269,intergenic|chr8:125425769-125426269,intergenic,MYC,127736068,False,2.3e-05,0.0039500760438902,0.000639,0.0052669329936423,125426019,2310.049
chr8,125427030,125427530,intergenic|chr8:125427030-125427530,intergenic,MYC,127736068,False,3.2e-05,0.0039465279851883,0.000984,0.0056186364510383,125427280,2308.788
chr8,125429114,125429614,intergenic|chr8:125429114-125429614,intergenic,MYC,127736068,False,6.3e-05,0.0039456687611079,0.001996,0.0067262031858109,125429364,2306.704
chr8,125429755,125430570,promoter|chr8:125429755-125430570,promoter,MYC,127736068,False,0.001037,0.0157941005860866,0.002569,0.0221061973563683,125430162,2305.906
chr8,125439597,125440097,intergenic|chr8:125439597-125440097,intergenic,MYC,127736068,False,2.2e-05,0.0038146590052606,0.000132,0.0041379613789399,125439847,2296.221
chr8,125440193,125441072,intergenic|chr8:125440193-125441072,intergenic,MYC,127736068,False,2.2e-05,0.0038066229202532,2.1e-05,0.0038475021736848,125440632,2295.436
chr8,125446643,125447143,intergenic|chr8:125446643-125447143,intergenic,MYC,127736068,False,4e-06,0.0035866733564871,6.8e-05,0.0040715361244431,125446893,2289.175
chr8,125449298,125449798,intergenic|chr8:125449298-125449798,intergenic,MYC,127736068,False,5e-06,0.0038175041059042,8.7e-05,0.0044383372018031,125449548,2286.52
chr8,125451943,125452661,intergenic|chr8:125451943-125452661,intergenic,MYC,127736068,False,0.000218,0.0040214817650885,0.000319,0.0041807255400396,125452302,2283.766
chr8,125455059,125455559,intergenic|chr8:125455059-125455559,intergenic,MYC,127736068,False,5e-06,0.003787355031952,4.3e-05,0.004117854297619,125455309,2280.759
chr8,125463082,125463582,intergenic|chr8:125463082-125463582,intergenic,MYC,127736068,False,4.1e-05,0.0039355303811079,5.2e-05,0.0040698667502715,125463332,2272.736
chr8,125463636,125464514,intergenic|chr8:125463636-125464514,intergenic,MYC,127736068,False,4.6e-05,0.0039190234523407,6.3e-05,0.0040478558179792,125464075,2271.993
chr8,125465631,125466131,intergenic|chr8:125465631-125466131,intergenic,MYC,127736068,False,9e-06,0.0039779483006204,1e-05,0.0041015315870439,125465881,2270.187
chr8,125470165,125470851,intergenic|chr8:125470165-125470851,intergenic,MYC,127736068,False,6e-06,0.0037375678685556,0.000152,0.0045090755908401,125470508,2265.56
chr8,125472426,125472926,intergenic|chr8:125472426-125472926,intergenic,MYC,127736068,False,3e-06,0.0037032705351043,6.8e-05,0.0044002572632348,125472676,2263.392
chr8,125473117,125473814,intergenic|chr8:125473117-125473814,intergenic,MYC,127736068,False,6e-06,0.0036786704097209,0.000175,0.0044530317567003,125473465,2262.603
chr8,125473829,125474329,intergenic|chr8:125473829-125474329,intergenic,MYC,127736068,False,2e-06,0.0037199977773082,8.7e-05,0.0044213507937593,125474079,2261.989
chr8,125477099,125477599,intergenic|chr8:125477099-125477599,intergenic,MYC,127736068,False,3e-06,0.0037281175377271,2.7e-05,0.003969375043641,125477349,2258.719
chr8,125478969,125479469,intergenic|chr8:125478969-125479469,intergenic,MYC,127736068,False,2e-06,0.0036761034125599,2e-05,0.0039071592220098,125479219,2256.849
chr8,125480662,125481402,intergenic|chr8:125480662-125481402,intergenic,MYC,127736068,False,9e-06,0.0036316507032496,4.3e-05,0.0039448479200279,125481032,2255.036
chr8,125482430,125482930,intergenic|chr8:125482430-125482930,intergenic,MYC,127736068,False,2e-06,0.0036900104153819,2.4e-05,0.0039417181781297,125482680,2253.388
chr8,125484469,125484969,intergenic|chr8:125484469-125484969,intergenic,MYC,127736068,False,4e-06,0.0036508834195628,4.8e-05,0.0038960633688812,125484719,2251.349
chr8,125486516,125487016,intergenic|chr8:125486516-125487016,intergenic,MYC,127736068,False,3e-06,0.0035334013791939,2.5e-05,0.0038093199245146,125486766,2249.302
chr8,125498163,125498663,intergenic|chr8:125498163-125498663,intergenic,MYC,127736068,False,3.9e-05,0.0029558015410966,0.000641,0.0036870055222949,125498413,2237.655
chr8,125504440,125504940,intergenic|chr8:125504440-125504940,intergenic,MYC,127736068,False,7e-06,0.0037468541204889,7e-06,0.0038650941519759,125504690,2231.378
chr8,125505403,125505903,intergenic|chr8:125505403-125505903,intergenic,MYC,127736068,False,8e-06,0.0037349874175818,1e-05,0.0038533243955494,125505653,2230.415
chr8,125508211,125508711,intergenic|chr8:125508211-125508711,intergenic,MYC,127736068,False,5e-06,0.0038137442987277,8e-06,0.0039288970583013,125508461,2227.607
chr8,125509592,125510357,intergenic|chr8:125509592-125510357,intergenic,MYC,127736068,False,1.7e-05,0.0037922608042244,2.2e-05,0.0039054381863137,125509974,2226.094
chr8,125513029,125513529,intergenic|chr8:125513029-125513529,intergenic,MYC,127736068,False,2.1e-05,0.0037946508536734,2.6e-05,0.003904456607541,125513279,2222.789
chr8,125514732,125515232,intergenic|chr8:125514732-125515232,intergenic,MYC,127736068,False,9e-06,0.0038081672722625,1e-05,0.0039169073122447,125514982,2221.086
chr8,125516522,125517022,intergenic|chr8:125516522-125517022,intergenic,MYC,127736068,False,8e-06,0.0037550118154958,6e-06,0.0038603268515374,125516772,2219.296
chr8,125517759,125518259,intergenic|chr8:125517759-125518259,intergenic,MYC,127736068,False,6e-06,0.003768092380921,8e-06,0.0038615163624391,125518009,2218.059
chr8,125519358,125519858,intergenic|chr8:125519358-125519858,intergenic,MYC,127736068,False,4e-06,0.0036833515088446,4e-06,0.0037653378113705,125519608,2216.46
chr8,125522714,125523214,intergenic|chr8:125522714-125523214,intergenic,MYC,127736068,False,4e-06,0.0036163515589042,5.1e-05,0.0040315700902604,125522964,2213.104
chr8,125525263,125525763,intergenic|chr8:125525263-125525763,intergenic,MYC,127736068,False,5e-06,0.0036076027905982,4e-06,0.0036978956988348,125525513,2210.555
chr8,125526660,125527160,intergenic|chr8:125526660-125527160,intergenic,MYC,127736068,False,2e-06,0.003621645542217,4e-06,0.0036931848211578,125526910,2209.158
chr8,125528642,125529142,intergenic|chr8:125528642-125529142,intergenic,MYC,127736068,False,8e-06,0.0035374195924623,8e-06,0.0036068563602643,125528892,2207.176
chr8,125530215,125530715,intergenic|chr8:125530215-125530715,intergenic,MYC,127736068,False,3e-06,0.0036212679992503,1.8e-05,0.0038380470073028,125530465,2205.603
chr8,125535097,125536015,intergenic|chr8:125535097-125536015,intergenic,MYC,127736068,False,5e-06,0.0034572913710344,4.4e-05,0.0037975324193646,125535556,2200.512
chr8,125536117,125536617,intergenic|chr8:125536117-125536617,intergenic,MYC,127736068,False,3e-06,0.0034301730756407,3.6e-05,0.003718663496728,125536367,2199.701
chr8,125543914,125544414,intergenic|chr8:125543914-125544414,intergenic,MYC,127736068,False,1.4e-05,0.003867481005433,0.000221,0.0044261188125536,125544164,2191.904
chr8,125544550,125545050,intergenic|chr8:125544550-125545050,intergenic,MYC,127736068,False,2.8e-05,0.0038545241721131,0.000372,0.0045435913580884,125544800,2191.268
chr8,125545498,125546323,intergenic|chr8:125545498-125546323,intergenic,MYC,127736068,False,0.000361,0.004184671390278,0.00088,0.0048985129893366,125545910,2190.158
chr8,125547004,125547504,intergenic|chr8:125547004-125547504,intergenic,MYC,127736068,False,0.000173,0.0040772175083965,0.000367,0.0044915304324866,125547254,2188.814
chr8,125556245,125557656,intergenic|chr8:125556245-125557656,intergenic,MYC,127736068,False,0.000887,0.0043764675763225,0.002021,0.0056546198746081,125556950,2179.118
chr8,125558277,125558777,intergenic|chr8:125558277-125558777,intergenic,MYC,127736068,False,9.2e-05,0.0040830985069167,0.000156,0.0043809761842391,125558527,2177.541
chr8,125563396,125563896,intergenic|chr8:125563396-125563896,intergenic,MYC,127736068,False,2.6e-05,0.003545282967307,3.2e-05,0.003620940255899,125563646,2172.422
chr8,125569202,125569702,intergenic|chr8:125569202-125569702,intergenic,MYC,127736068,False,4e-06,0.0028384687749208,7.1e-05,0.0032802587197449,125569452,2166.616
chr8,125578246,125578746,intergenic|chr8:125578246-125578746,intergenic,MYC,127736068,False,2e-06,0.0032843488482575,3e-06,0.0033644791229657,125578496,2157.572
chr8,125580300,125580800,intergenic|chr8:125580300-125580800,intergenic,MYC,127736068,False,2e-06,0.0032834499883752,2.3e-05,0.0035739434439241,125580550,2155.518
chr8,125589357,125589857,intergenic|chr8:125589357-125589857,intergenic,MYC,127736068,False,5e-06,0.003639160988215,0.0002,0.005229085745608,125589607,2146.461
chr8,125589986,125590486,intergenic|chr8:125589986-125590486,intergenic,MYC,127736068,False,4e-06,0.0036372695435856,8.3e-05,0.0040481552719578,125590236,2145.832
chr8,125593924,125594424,intergenic|chr8:125593924-125594424,intergenic,MYC,127736068,False,3.4e-05,0.0034595793573585,0.000513,0.004166655346417,125594174,2141.894
chr8,125602494,125602994,intergenic|chr8:125602494-125602994,intergenic,MYC,127736068,False,2.2e-05,0.0036596525348566,0.000759,0.0051078689492928,125602744,2133.324
chr8,125606357,125606857,intergenic|chr8:125606357-125606857,intergenic,MYC,127736068,False,4.5e-05,0.0035750852607775,7e-05,0.0037026150664565,125606607,2129.461
chr8,125624846,125625517,intergenic|chr8:125624846-125625517,intergenic,MYC,127736068,False,5e-06,0.0033525011800451,4e-06,0.0034524291184847,125625181,2110.887
chr8,125627706,125628206,intergenic|chr8:125627706-125628206,intergenic,MYC,127736068,False,2e-06,0.0035055991349566,4e-06,0.0035916491529068,125627956,2108.112
chr8,125628321,125628821,intergenic|chr8:125628321-125628821,intergenic,MYC,127736068,False,3e-06,0.0034959008738444,3e-06,0.003594873688066,125628571,2107.497
chr8,125631210,125631970,intergenic|chr8:125631210-125631970,intergenic,MYC,127736068,False,6e-06,0.0034041822690155,5.1e-05,0.0036831943729997,125631590,2104.478
chr8,125632246,125632746,intergenic|chr8:125632246-125632746,intergenic,MYC,127736068,False,4e-06,0.0036929522749626,3.8e-05,0.0039996065574889,125632496,2103.572
chr8,125637342,125638201,intergenic|chr8:125637342-125638201,intergenic,MYC,127736068,False,0.000453,0.0031766756676646,0.001214,0.003920166032937,125637771,2098.297
chr8,125644357,125644857,intergenic|chr8:125644357-125644857,intergenic,MYC,127736068,False,0.000423,0.0040539011286451,0.003147,0.0078025982390711,125644607,2091.461
chr8,125647940,125648440,intergenic|chr8:125647940-125648440,intergenic,MYC,127736068,False,0.000319,0.0040743200275122,0.001016,0.0051560063509245,125648190,2087.878
chr8,125655606,125656106,intergenic|chr8:125655606-125656106,intergenic,MYC,127736068,False,0.000777,0.0044086708358936,0.004233,0.0089928532488269,125655856,2080.212
chr8,125659443,125659943,intergenic|chr8:125659443-125659943,intergenic,MYC,127736068,False,0.000384,0.0042961097472447,0.002064,0.0066983544265554,125659693,2076.375
chr8,125664134,125665338,intergenic|chr8:125664134-125665338,intergenic,MYC,127736068,False,0.001884,0.0057265975837658,0.003699,0.0081640339287991,125664736,2071.332
chr8,125665627,125666127,intergenic|chr8:125665627-125666127,intergenic,MYC,127736068,False,0.000755,0.0049658054951118,0.001269,0.00579644268122,125665877,2070.191
chr8,125680122,125680622,intergenic|chr8:125680122-125680622,intergenic,MYC,127736068,False,0.000701,0.0033052128030887,0.000819,0.0034838279867583,125680372,2055.696
chr8,125686185,125687002,intergenic|chr8:125686185-125687002,intergenic,MYC,127736068,False,0.00188,0.0042698039520038,0.006913,0.0103293277410761,125686593,2049.475
chr8,125696697,125697197,intergenic|chr8:125696697-125697197,intergenic,MYC,127736068,False,0.001759,0.0061155106305209,0.00246,0.0072748104228111,125696947,2039.121
chr8,125697260,125697760,intergenic|chr8:125697260-125697760,intergenic,MYC,127736068,False,0.001344,0.0056912339822876,0.002092,0.0068506817853099,125697510,2038.558
chr8,125698701,125699201,intergenic|chr8:125698701-125699201,intergenic,MYC,127736068,False,0.001605,0.0059548072984877,0.002556,0.0073963386172178,125698951,2037.117
chr8,125700151,125701043,intergenic|chr8:125700151-125701043,intergenic,MYC,127736068,False,0.000504,0.0043588699210523,0.000724,0.0047105660118006,125700597,2035.471
chr8,125701723,125702223,intergenic|chr8:125701723-125702223,intergenic,MYC,127736068,False,0.00035,0.0042316942126751,0.000566,0.004568290660151,125701973,2034.095
chr8,125702465,125702965,intergenic|chr8:125702465-125702965,intergenic,MYC,127736068,False,0.000164,0.0040425016437074,0.000247,0.004258326977929,125702715,2033.353
chr8,125707838,125708558,intergenic|chr8:125707838-125708558,intergenic,MYC,127736068,False,5.5e-05,0.0029942504470974,3.6e-05,0.0029410941954285,125708198,2027.87
chr8,125717253,125717753,intergenic|chr8:125717253-125717753,intergenic,MYC,127736068,False,3e-06,0.0032065998309939,3e-06,0.0033018226557836,125717503,2018.565
chr8,125721645,125722145,intergenic|chr8:125721645-125722145,intergenic,MYC,127736068,False,4e-06,0.003176548468325,2.9e-05,0.0033527621196483,125721895,2014.173
chr8,125729194,125729924,intergenic|chr8:125729194-125729924,intergenic,MYC,127736068,False,8e-06,0.0027198503500771,7e-05,0.0029352925920979,125729559,2006.509
chr8,125734978,125735651,intergenic|chr8:125734978-125735651,intergenic,MYC,127736068,False,2e-06,0.002712380723769,6e-05,0.0032352356310316,125735314,2000.754
chr8,125768756,125769256,intergenic|chr8:125768756-125769256,intergenic,MYC,127736068,False,4e-06,0.0033026244583171,6.1e-05,0.0036625367251962,125769006,1967.062
chr8,125769269,125769769,intergenic|chr8:125769269-125769769,intergenic,MYC,127736068,False,7e-06,0.003264900196376,9.6e-05,0.0036375743201185,125769519,1966.549
chr8,125770434,125770934,intergenic|chr8:125770434-125770934,intergenic,MYC,127736068,False,3e-06,0.0033405686297417,2.8e-05,0.003681013161115,125770684,1965.384
chr8,125775492,125775992,intergenic|chr8:125775492-125775992,intergenic,MYC,127736068,False,3e-06,0.0032587784680063,1.9e-05,0.0034523366656511,125775742,1960.326
chr8,125777470,125777970,intergenic|chr8:125777470-125777970,intergenic,MYC,127736068,False,5e-06,0.0031506888552923,3.2e-05,0.0033428988464839,125777720,1958.348
chr8,125786348,125786848,intergenic|chr8:125786348-125786848,intergenic,MYC,127736068,False,1.2e-05,0.0031866624220116,0.0001,0.0034476811075999,125786598,1949.47
chr8,125787673,125788173,intergenic|chr8:125787673-125788173,intergenic,MYC,127736068,False,4e-06,0.0033790206887533,3.1e-05,0.0036263203406212,125787923,1948.145
chr8,125792525,125793266,intergenic|chr8:125792525-125793266,intergenic,MYC,127736068,False,6.7e-05,0.0034005416990353,1.4e-05,0.0033528080697514,125792895,1943.173
chr8,125796082,125796582,intergenic|chr8:125796082-125796582,intergenic,MYC,127736068,False,2.3e-05,0.0034281493054487,8.6e-05,0.0037987471042799,125796332,1939.736
chr8,125802345,125802845,intergenic|chr8:125802345-125802845,intergenic,MYC,127736068,False,3e-06,0.0030579944836565,3.4e-05,0.0033874982583864,125802595,1933.473
chr8,125805663,125806163,intergenic|chr8:125805663-125806163,intergenic,MYC,127736068,False,2e-06,0.0031039875306724,1.4e-05,0.0032883153428838,125805913,1930.155
chr8,125828443,125829390,intergenic|chr8:125828443-125829390,intergenic,MYC,127736068,False,1.3e-05,0.0032095577923003,0.000218,0.0037585112965627,125828916,1907.152
chr8,125832974,125833474,intergenic|chr8:125832974-125833474,intergenic,MYC,127736068,False,7e-06,0.0032787287548345,4.8e-05,0.0035097007620782,125833224,1902.844
chr8,125839798,125840570,intergenic|chr8:125839798-125840570,intergenic,MYC,127736068,False,7e-06,0.0026625168626056,4e-06,0.0027478741558868,125840184,1895.884
chr8,125859983,125860483,intergenic|chr8:125859983-125860483,intergenic,MYC,127736068,False,2e-06,0.0030009395177799,5e-06,0.0031650398588374,125860233,1875.835
chr8,125864354,125864854,intergenic|chr8:125864354-125864854,intergenic,MYC,127736068,False,1e-06,0.0031318480087806,3e-06,0.0032509970656029,125864604,1871.464
chr8,125866712,125867212,intergenic|chr8:125866712-125867212,intergenic,MYC,127736068,False,1.4e-05,0.0032632723813286,1e-05,0.0033537008364223,125866962,1869.106
chr8,125870968,125871468,intergenic|chr8:125870968-125871468,intergenic,MYC,127736068,False,4e-06,0.0031931762165588,2.2e-05,0.0033569268070295,125871218,1864.85
chr8,125872261,125872761,intergenic|chr8:125872261-125872761,intergenic,MYC,127736068,False,4e-06,0.0031337921401148,1.6e-05,0.0033336855857227,125872511,1863.557
