element_name,chr,start,end,name,class,activity_base,activity_base_squared,TargetGene,TargetGeneTSS,TargetGeneExpression,TargetGenePromoterActivityQuantile,TargetGeneIsExpressed,distance,isSelfPromoter,powerlaw_contact,powerlaw_contact_reference,hic_contact,juicebox_contact_values,hic_contact_pl_scaled,hic_pseudocount,hic_contact_pl_scaled_adj,ABC.Score.Numerator,ABC.Score,powerlaw.Score.Numerator,powerlaw.Score,CellType,hic_contact_squared,activity_base+aux,activity_base_squared+aux,TargetGeneExpression+aux,powerlaw_contact+aux,powerlaw_contact_reference+aux,hic_contact+aux,juicebox_contact_values+aux,hic_contact_pl_scaled+aux,hic_pseudocount+aux,hic_contact_pl_scaled_adj+aux,ABC.Score.Numerator+aux,ABC.Score+aux,powerlaw.Score.Numerator+aux,powerlaw.Score+aux,hic_contact_squared+aux,distance kb,Hi-C FC(+aux/-aux),Hi-C log2FC(+aux/-aux),Hi-C log10FC(+aux/-aux)
intergenic|chr8:130631722-130632222|MYC,chr8,130631722,130632222,intergenic|chr8:130631722-130632222,intergenic,0.532028,0.283054,MYC,127736068,,0.970446,True,2895904.0,False,0.000259,0.000487,0.0,,0.0,0.000259,0.000259,0.000138,1.2e-05,0.000259,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.532028,0.283054,,0.000398,0.000487,0.000144,0.000144,0.000144,0.000398,0.000543,0.000289,2.6e-05,0.000259,7e-06,0.0,2895.904,2.096525096525097,1.0680001001178088,0.3215000655075952
intergenic|chr8:130641706-130642206|MYC,chr8,130641706,130642206,intergenic|chr8:130641706-130642206,intergenic,0.776798,0.603415,MYC,127736068,,0.970446,True,2905888.0,False,0.000258,0.000486,0.0,,0.0,0.000258,0.000258,0.0002,1.8e-05,0.000377,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.776798,0.603415,,0.000397,0.000486,0.0,,0.0,0.000397,0.000397,0.000309,2.8e-05,0.000377,1e-05,0.0,2905.888,1.5387596899224807,0.6217679417197033,0.1871708007998851
intergenic|chr8:130649451-130649951|MYC,chr8,130649451,130649951,intergenic|chr8:130649451-130649951,intergenic,0.808141,0.653092,MYC,127736068,,0.970446,True,2913633.0,False,0.000257,0.000485,0.000204,0.000204,0.000204,0.000257,0.000461,0.000373,3.3e-05,0.000392,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.808141,0.653092,,0.000396,0.000485,0.0,,0.0,0.000396,0.000396,0.00032,2.9e-05,0.000392,1e-05,0.0,2913.633,0.8590021691973969,-0.21926632034973,-0.0660057394641358
intergenic|chr8:130650973-130651473|MYC,chr8,130650973,130651473,intergenic|chr8:130650973-130651473,intergenic,2.853207,8.14079,MYC,127736068,,0.970446,True,2915155.0,False,0.000257,0.000485,0.000205,0.000205,0.000205,0.000257,0.000462,0.001319,0.000117,0.001383,3.7e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,2.853207,8.14079,,0.000396,0.000485,0.000132,0.000132,0.000132,0.000396,0.000528,0.001507,0.000135,0.001383,3.7e-05,0.0,2915.155,1.142857142857143,0.1926450779423962,0.0579919469776863
intergenic|chr8:130672655-130673155|MYC,chr8,130672655,130673155,intergenic|chr8:130672655-130673155,intergenic,2.546096,6.482605,MYC,127736068,,0.970446,True,2936837.0,False,0.000255,0.000481,0.0,,0.0,0.000255,0.000255,0.000649,5.7e-05,0.001226,3.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,2.546096,6.482605,,0.000393,0.000481,0.00014,0.00014,0.00014,0.000393,0.000534,0.001358,0.000121,0.001226,3.3e-05,0.0,2936.837,2.094117647058823,1.066342494828696,0.3210010765946007
intergenic|chr8:130675433-130675933|MYC,chr8,130675433,130675933,intergenic|chr8:130675433-130675933,intergenic,1.529881,2.340536,MYC,127736068,,0.970446,True,2939615.0,False,0.000255,0.000481,0.0,,0.0,0.000255,0.000255,0.00039,3.5e-05,0.000736,2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.529881,2.340536,,0.000393,0.000481,0.00028,0.00028,0.00028,0.000393,0.000673,0.001029,9.2e-05,0.000736,2e-05,0.0,2939.615,2.6392156862745098,1.400109257751458,0.4214748837900215
intergenic|chr8:130680362-130680862|MYC,chr8,130680362,130680862,intergenic|chr8:130680362-130680862,intergenic,0.651302,0.424194,MYC,127736068,,0.970446,True,2944544.0,False,0.000254,0.00048,0.0,,0.0,0.000254,0.000254,0.000166,1.5e-05,0.000313,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.651302,0.424194,,0.000392,0.00048,0.000132,0.000132,0.000132,0.000392,0.000524,0.000342,3.1e-05,0.000313,8e-06,0.0,2944.544,2.0629921259842523,1.044738314765285,0.3144975703637889
intergenic|chr8:130681801-130682301|MYC,chr8,130681801,130682301,intergenic|chr8:130681801-130682301,intergenic,0.903527,0.816361,MYC,127736068,,0.970446,True,2945983.0,False,0.000254,0.00048,0.0,,0.0,0.000254,0.000254,0.00023,2e-05,0.000434,1.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.903527,0.816361,,0.000392,0.00048,0.000132,0.000132,0.000132,0.000392,0.000524,0.000474,4.2e-05,0.000434,1.2e-05,0.0,2945.983,2.0629921259842523,1.044738314765285,0.3144975703637889
intergenic|chr8:130692145-130692645|MYC,chr8,130692145,130692645,intergenic|chr8:130692145-130692645,intergenic,2.924959,8.555385,MYC,127736068,,0.970446,True,2956327.0,False,0.000253,0.000479,0.0,,0.0,0.000253,0.000253,0.00074,6.6e-05,0.0014,3.8e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,2.924959,8.555385,,0.000391,0.000479,0.000138,0.000138,0.000138,0.000391,0.000529,0.001547,0.000138,0.0014,3.8e-05,0.0,2956.327,2.0909090909090904,1.0641303374197155,0.3203351508593677
intergenic|chr8:130701645-130702145|MYC,chr8,130701645,130702145,intergenic|chr8:130701645-130702145,intergenic,0.634255,0.402279,MYC,127736068,,0.970446,True,2965827.0,False,0.000252,0.000477,0.0,,0.0,0.000252,0.000252,0.00016,1.4e-05,0.000303,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.634255,0.402279,,0.00039,0.000477,0.000159,0.000159,0.000159,0.00039,0.000549,0.000348,3.1e-05,0.000303,8e-06,0.0,2965.827,2.178571428571429,1.123382415505283,0.3381718036685477
intergenic|chr8:130710972-130711472|MYC,chr8,130710972,130711472,intergenic|chr8:130710972-130711472,intergenic,0.259337,0.067256,MYC,127736068,,0.970446,True,2975154.0,False,0.000251,0.000476,0.0,,0.0,0.000251,0.000251,6.5e-05,6e-06,0.000123,3e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.259337,0.067256,,0.000389,0.000476,0.0,,0.0,0.000389,0.000389,0.000101,9e-06,0.000123,3e-06,0.0,2975.154,1.5498007968127492,0.6320827910354208,0.1902758798446697
intergenic|chr8:130716836-130717336|MYC,chr8,130716836,130717336,intergenic|chr8:130716836-130717336,intergenic,0.503775,0.253789,MYC,127736068,,0.970446,True,2981018.0,False,0.000251,0.000475,0.0,,0.0,0.000251,0.000251,0.000126,1.1e-05,0.000239,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.503775,0.253789,,0.000388,0.000475,0.0,,0.0,0.000388,0.000388,0.000195,1.7e-05,0.000239,6e-06,0.0,2981.018,1.5458167330677293,0.628369288236355,0.1891580041131693
intergenic|chr8:130726888-130728614|MYC,chr8,130726888,130728614,intergenic|chr8:130726888-130728614,intergenic,12.829028,164.583959,MYC,127736068,,0.970446,True,2991683.0,False,0.00025,0.000474,0.0,,0.0,0.00025,0.00025,0.003206,0.000284,0.006078,0.000163,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,12.829028,164.583959,,0.000387,0.000474,0.0,,0.0,0.000387,0.000387,0.004959,0.000443,0.006078,0.000163,0.0,2991.683,1.5479999999999998,0.6304054714823231,0.1897709563468739
intergenic|chr8:130741685-130742185|MYC,chr8,130741685,130742185,intergenic|chr8:130741685-130742185,intergenic,0.552621,0.30539,MYC,127736068,,0.970446,True,3005867.0,False,0.000249,0.000472,0.000209,0.000209,0.000209,0.000249,0.000457,0.000253,2.2e-05,0.000261,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.552621,0.30539,,0.000385,0.000472,0.000264,0.000264,0.000264,0.000385,0.000649,0.000358,3.2e-05,0.000261,7e-06,0.0,3005.867,1.4201312910284465,0.5060243129410686,0.1523284967305187
intergenic|chr8:130749582-130750082|MYC,chr8,130749582,130750082,intergenic|chr8:130749582-130750082,intergenic,1.965022,3.861311,MYC,127736068,,0.970446,True,3013764.0,False,0.000248,0.000471,0.0,,0.0,0.000248,0.000248,0.000487,4.3e-05,0.000925,2.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.965022,3.861311,,0.000384,0.000471,0.0,,0.0,0.000384,0.000384,0.000754,6.7e-05,0.000925,2.5e-05,0.0,3013.764,1.5483870967741935,0.6307661903342812,0.1898795435413145
intergenic|chr8:130764455-130764955|MYC,chr8,130764455,130764955,intergenic|chr8:130764455-130764955,intergenic,0.920972,0.848189,MYC,127736068,,0.970446,True,3028637.0,False,0.000247,0.000469,0.0,,0.0,0.000247,0.000247,0.000227,2e-05,0.000432,1.2e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.920972,0.848189,,0.000382,0.000469,0.000253,0.000253,0.000253,0.000382,0.000635,0.000585,5.2e-05,0.000432,1.2e-05,0.0,3028.637,2.57085020242915,1.3622455500748512,0.4100767720323097
genic|chr8:130785781-130786281|MYC,chr8,130785781,130786281,genic|chr8:130785781-130786281,genic,0.665813,0.443307,MYC,127736068,,0.970446,True,3049963.0,False,0.000245,0.000466,0.0,,0.0,0.000245,0.000245,0.000163,1.4e-05,0.00031,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.665813,0.443307,,0.00038,0.000466,0.000138,0.000138,0.000138,0.00038,0.000517,0.000345,3.1e-05,0.00031,8e-06,0.0,3049.963,2.110204081632653,1.077382531312363,0.3243244587294098
genic|chr8:130796710-130797210|MYC,chr8,130796710,130797210,genic|chr8:130796710-130797210,genic,0.797886,0.636622,MYC,127736068,,0.970446,True,3060892.0,False,0.000244,0.000464,0.0,,0.0,0.000244,0.000244,0.000195,1.7e-05,0.000371,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.797886,0.636622,,0.000378,0.000464,0.0,,0.0,0.000378,0.000378,0.000302,2.7e-05,0.000371,1e-05,0.0,3060.892,1.5491803278688523,0.6315050866581853,0.1901019734984963
genic|chr8:130802541-130803336|MYC,chr8,130802541,130803336,genic|chr8:130802541-130803336,genic,1.982586,3.930647,MYC,127736068,,0.970446,True,3066870.5,False,0.000243,0.000464,0.0,,0.0,0.000243,0.000243,0.000483,4.3e-05,0.000919,2.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.982586,3.930647,,0.000378,0.000464,0.000128,0.000128,0.000128,0.000378,0.000506,0.001004,9e-05,0.000919,2.5e-05,0.0,3066.8705,2.0823045267489717,1.05818107108853,0.3185442432414871
genic|chr8:130809852-130810352|MYC,chr8,130809852,130810352,genic|chr8:130809852-130810352,genic,0.572221,0.327437,MYC,127736068,,0.970446,True,3074034.0,False,0.000243,0.000463,0.0,,0.0,0.000243,0.000243,0.000139,1.2e-05,0.000265,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.572221,0.327437,,0.000377,0.000463,0.0,,0.0,0.000377,0.000377,0.000216,1.9e-05,0.000265,7e-06,0.0,3074.034,1.551440329218107,0.6336082096628832,0.1907350766074809
genic|chr8:130810763-130811263|MYC,chr8,130810763,130811263,genic|chr8:130810763-130811263,genic,1.036942,1.075249,MYC,127736068,,0.970446,True,3074945.0,False,0.000243,0.000463,0.0,,0.0,0.000243,0.000243,0.000252,2.2e-05,0.00048,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.036942,1.075249,,0.000377,0.000463,0.0,,0.0,0.000377,0.000377,0.000391,3.5e-05,0.00048,1.3e-05,0.0,3074.945,1.551440329218107,0.6336082096628832,0.1907350766074809
genic|chr8:130816941-130817441|MYC,chr8,130816941,130817441,genic|chr8:130816941-130817441,genic,0.699014,0.488621,MYC,127736068,,0.970446,True,3081123.0,False,0.000242,0.000462,0.0,,0.0,0.000242,0.000242,0.000169,1.5e-05,0.000323,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.699014,0.488621,,0.000376,0.000462,0.00026,0.00026,0.00026,0.000376,0.000637,0.000445,4e-05,0.000323,9e-06,0.0,3081.123,2.6322314049586777,1.3962863249817057,0.4203240663549192
genic|chr8:130828128-130828784|MYC,chr8,130828128,130828784,genic|chr8:130828128-130828784,genic,1.025025,1.050676,MYC,127736068,,0.970446,True,3092388.0,False,0.000241,0.00046,0.0,,0.0,0.000241,0.000241,0.000247,2.2e-05,0.000472,1.3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.025025,1.050676,,0.000375,0.00046,0.0,,0.0,0.000375,0.000375,0.000384,3.4e-05,0.000472,1.3e-05,0.0,3092.388,1.5560165975103737,0.637857449153282,0.1920142251528505
genic|chr8:130828874-130829695|MYC,chr8,130828874,130829695,genic|chr8:130828874-130829695,genic,1.21481,1.475763,MYC,127736068,,0.970446,True,3093216.5,False,0.000241,0.00046,0.0,,0.0,0.000241,0.000241,0.000293,2.6e-05,0.000559,1.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.21481,1.475763,,0.000375,0.00046,0.0,,0.0,0.000375,0.000375,0.000455,4.1e-05,0.000559,1.5e-05,0.0,3093.2165,1.5560165975103737,0.637857449153282,0.1920142251528505
genic|chr8:130835838-130836338|MYC,chr8,130835838,130836338,genic|chr8:130835838-130836338,genic,0.404616,0.163714,MYC,127736068,,0.970446,True,3100020.0,False,0.000241,0.000459,0.0,,0.0,0.000241,0.000241,9.7e-05,9e-06,0.000186,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.404616,0.163714,,0.000374,0.000459,0.0,,0.0,0.000374,0.000374,0.000151,1.4e-05,0.000186,5e-06,0.0,3100.02,1.5518672199170125,0.6340051236576763,0.1908545596256119
genic|chr8:130841239-130841739|MYC,chr8,130841239,130841739,genic|chr8:130841239-130841739,genic,0.669449,0.448162,MYC,127736068,,0.970446,True,3105421.0,False,0.00024,0.000459,0.0,,0.0,0.00024,0.00024,0.000161,1.4e-05,0.000307,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.669449,0.448162,,0.000373,0.000459,0.0,,0.0,0.000373,0.000373,0.00025,2.2e-05,0.000307,8e-06,0.0,3105.421,1.5541666666666667,0.6361412246467193,0.1914975900970819
genic|chr8:130852196-130852696|MYC,chr8,130852196,130852696,genic|chr8:130852196-130852696,genic,0.589732,0.347784,MYC,127736068,,0.970446,True,3116378.0,False,0.000239,0.000457,0.000212,0.000212,0.000212,0.000239,0.000451,0.000266,2.4e-05,0.00027,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.589732,0.347784,,0.000372,0.000457,0.000131,0.000131,0.000131,0.000372,0.000503,0.000297,2.6e-05,0.00027,7e-06,0.0,3116.378,1.11529933481153,0.1574309665501463,0.0473914431779669
genic|chr8:130866481-130866981|MYC,chr8,130866481,130866981,genic|chr8:130866481-130866981,genic,0.51868,0.269029,MYC,127736068,,0.970446,True,3130663.0,False,0.000238,0.000455,0.0,,0.0,0.000238,0.000238,0.000124,1.1e-05,0.000236,6e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.51868,0.269029,,0.000371,0.000455,0.0,,0.0,0.000371,0.000371,0.000192,1.7e-05,0.000236,6e-06,0.0,3130.663,1.5588235294117647,0.6404576133128597,0.1927969525585342
genic|chr8:130872497-130872997|MYC,chr8,130872497,130872997,genic|chr8:130872497-130872997,genic,0.449185,0.201767,MYC,127736068,,0.970446,True,3136679.0,False,0.000238,0.000455,0.0,,0.0,0.000238,0.000238,0.000107,9e-06,0.000204,5e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.449185,0.201767,,0.00037,0.000455,0.0,,0.0,0.00037,0.00037,0.000166,1.5e-05,0.000204,5e-06,0.0,3136.679,1.5546218487394956,0.6365636972083699,0.1916247670104831
genic|chr8:130877173-130877673|MYC,chr8,130877173,130877673,genic|chr8:130877173-130877673,genic,0.625006,0.390633,MYC,127736068,,0.970446,True,3141355.0,False,0.000237,0.000454,0.0,,0.0,0.000237,0.000237,0.000148,1.3e-05,0.000284,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.625006,0.390633,,0.000369,0.000454,0.0,,0.0,0.000369,0.000369,0.000231,2.1e-05,0.000284,8e-06,0.0,3141.355,1.5569620253164558,0.6387337571621376,0.1922780201489562
genic|chr8:130880445-130881263|MYC,chr8,130880445,130881263,genic|chr8:130880445-130881263,genic,2.505159,6.275822,MYC,127736068,,0.970446,True,3144786.0,False,0.000237,0.000454,0.0,,0.0,0.000237,0.000237,0.000594,5.3e-05,0.001136,3e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,2.505159,6.275822,,0.000369,0.000454,0.000122,0.000122,0.000122,0.000369,0.000491,0.001231,0.00011,0.001136,3e-05,0.0,3144.786,2.0717299578059074,1.050835965416434,0.3163331461128646
genic|chr8:130881548-130882048|MYC,chr8,130881548,130882048,genic|chr8:130881548-130882048,genic,0.936621,0.877259,MYC,127736068,,0.970446,True,3145730.0,False,0.000237,0.000454,0.0,,0.0,0.000237,0.000237,0.000222,2e-05,0.000425,1.1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.936621,0.877259,,0.000369,0.000454,0.000122,0.000122,0.000122,0.000369,0.000491,0.00046,4.1e-05,0.000425,1.1e-05,0.0,3145.73,2.0717299578059074,1.050835965416434,0.3163331461128646
genic|chr8:130902920-130903420|MYC,chr8,130902920,130903420,genic|chr8:130902920-130903420,genic,0.744622,0.554462,MYC,127736068,,0.970446,True,3167102.0,False,0.000235,0.000451,0.0,,0.0,0.000235,0.000235,0.000175,1.6e-05,0.000336,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.744622,0.554462,,0.000367,0.000451,0.000119,0.000119,0.000119,0.000367,0.000486,0.000362,3.2e-05,0.000336,9e-06,0.0,3167.102,2.068085106382979,1.048295557040781,0.3155684069905571
genic|chr8:130904124-130904985|MYC,chr8,130904124,130904985,genic|chr8:130904124-130904985,genic,2.071672,4.291825,MYC,127736068,,0.970446,True,3168486.5,False,0.000235,0.000451,0.0,,0.0,0.000235,0.000235,0.000487,4.3e-05,0.000934,2.5e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,2.071672,4.291825,,0.000366,0.000451,0.000119,0.000119,0.000119,0.000366,0.000486,0.001006,9e-05,0.000934,2.5e-05,0.0,3168.4865,2.068085106382979,1.048295557040781,0.3155684069905571
genic|chr8:130905191-130905691|MYC,chr8,130905191,130905691,genic|chr8:130905191-130905691,genic,0.724299,0.524609,MYC,127736068,,0.970446,True,3169373.0,False,0.000235,0.000451,0.0,,0.0,0.000235,0.000235,0.00017,1.5e-05,0.000326,9e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.724299,0.524609,,0.000366,0.000451,0.000253,0.000253,0.000253,0.000366,0.00062,0.000449,4e-05,0.000326,9e-06,0.0,3169.373,2.638297872340426,1.3996074587092373,0.4213238272265176
genic|chr8:130920544-130921044|MYC,chr8,130920544,130921044,genic|chr8:130920544-130921044,genic,0.605365,0.366467,MYC,127736068,,0.970446,True,3184726.0,False,0.000234,0.000449,0.0,,0.0,0.000234,0.000234,0.000142,1.3e-05,0.000272,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.605365,0.366467,,0.000365,0.000449,0.0,,0.0,0.000365,0.000365,0.000221,2e-05,0.000272,7e-06,0.0,3184.726,1.5598290598290598,0.6413879341839746,0.1930770070463316
genic|chr8:130942228-130942728|MYC,chr8,130942228,130942728,genic|chr8:130942228-130942728,genic,0.634255,0.402279,MYC,127736068,,0.970446,True,3206410.0,False,0.000232,0.000446,0.0,,0.0,0.000232,0.000232,0.000147,1.3e-05,0.000283,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.634255,0.402279,,0.000362,0.000446,0.0,,0.0,0.000362,0.000362,0.00023,2.1e-05,0.000283,8e-06,0.0,3206.41,1.5603448275862069,0.6418648919556329,0.1932205856422659
genic|chr8:130950354-130950854|MYC,chr8,130950354,130950854,genic|chr8:130950354-130950854,genic,0.247137,0.061077,MYC,127736068,,0.970446,True,3214536.0,False,0.000232,0.000445,0.0,,0.0,0.000232,0.000232,5.7e-05,5e-06,0.00011,3e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.247137,0.061077,,0.000362,0.000445,0.000133,0.000133,0.000133,0.000362,0.000494,0.000122,1.1e-05,0.00011,3e-06,0.0,3214.536,2.1293103448275863,1.090386236457105,0.3282389640327472
genic|chr8:130959920-130960420|MYC,chr8,130959920,130960420,genic|chr8:130959920-130960420,genic,0.59017,0.348301,MYC,127736068,,0.970446,True,3224102.0,False,0.000231,0.000444,0.0,,0.0,0.000231,0.000231,0.000136,1.2e-05,0.000262,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.59017,0.348301,,0.000361,0.000444,0.0,,0.0,0.000361,0.000361,0.000213,1.9e-05,0.000262,7e-06,0.0,3224.102,1.5627705627705628,0.6441059854711124,0.1938952220135132
genic|chr8:130963625-130964125|MYC,chr8,130963625,130964125,genic|chr8:130963625-130964125,genic,0.639761,0.409294,MYC,127736068,,0.970446,True,3227807.0,False,0.00023,0.000443,0.0,,0.0,0.00023,0.00023,0.000147,1.3e-05,0.000284,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.639761,0.409294,,0.00036,0.000443,0.0,,0.0,0.00036,0.00036,0.00023,2.1e-05,0.000284,8e-06,0.0,3227.807,1.565217391304348,0.6463630453852982,0.1945746647496942
genic|chr8:131019255-131019755|MYC,chr8,131019255,131019755,genic|chr8:131019255-131019755,genic,0.721864,0.521088,MYC,127736068,,0.970446,True,3283437.0,False,0.000226,0.000437,0.0,,0.0,0.000226,0.000226,0.000163,1.4e-05,0.000315,8e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.721864,0.521088,,0.000354,0.000437,0.0,,0.0,0.000354,0.000354,0.000256,2.3e-05,0.000315,8e-06,0.0,3283.437,1.5663716814159292,0.6474265876678089,0.1948948228783869
genic|chr8:131026003-131026503|MYC,chr8,131026003,131026503,genic|chr8:131026003-131026503,genic,0.858326,0.736724,MYC,127736068,,0.970446,True,3290185.0,False,0.000226,0.000436,0.0,,0.0,0.000226,0.000226,0.000194,1.7e-05,0.000374,1e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.858326,0.736724,,0.000354,0.000436,0.0,,0.0,0.000354,0.000354,0.000304,2.7e-05,0.000374,1e-05,0.0,3290.185,1.5663716814159292,0.6474265876678089,0.1948948228783869
genic|chr8:131028677-131029177|MYC,chr8,131028677,131029177,genic|chr8:131028677-131029177,genic,1.24106,1.54023,MYC,127736068,,0.970446,True,3292859.0,False,0.000226,0.000436,0.0,,0.0,0.000226,0.000226,0.00028,2.5e-05,0.000541,1.4e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,1.24106,1.54023,,0.000354,0.000436,0.0,,0.0,0.000354,0.000354,0.000439,3.9e-05,0.000541,1.4e-05,0.0,3292.859,1.5663716814159292,0.6474265876678089,0.1948948228783869
genic|chr8:131036854-131037354|MYC,chr8,131036854,131037354,genic|chr8:131036854-131037354,genic,2.073288,4.298523,MYC,127736068,,0.970446,True,3301036.0,False,0.000225,0.000435,0.0,,0.0,0.000225,0.000225,0.000467,4.1e-05,0.000902,2.4e-05,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,2.073288,4.298523,,0.000353,0.000435,0.0,,0.0,0.000353,0.000353,0.000731,6.5e-05,0.000902,2.4e-05,0.0,3301.036,1.568888888888889,0.6497431820541433,0.1955921872764596
genic|chr8:131038567-131039067|MYC,chr8,131038567,131039067,genic|chr8:131038567-131039067,genic,0.579901,0.336285,MYC,127736068,,0.970446,True,3302749.0,False,0.000225,0.000435,0.0,,0.0,0.000225,0.000225,0.00013,1.2e-05,0.000252,7e-06,HCT116_ENCFF166PCV_ENCFF799ZUN_ENCFF977FPK_ENCFF938MXK_RAD21-untreated,0.0,0.579901,0.336285,,0.000353,0.000435,0.0,,0.0,0.000353,0.000353,0.000204,1.8e-05,0.000252,7e-06,0.0,3302.749,1.568888888888889,0.6497431820541433,0.1955921872764596
